measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Latvia,Both,All ages,Motor vehicle road injuries,Number,1989,331.5868432999679,354.29305095141876,298.54828951199767
Deaths,Netherlands,Both,All ages,Alcohol use disorders,Number,1989,178.03275388028004,185.54281277882802,171.36519250992936
Deaths,Netherlands,Both,All ages,Opioid use disorders,Number,1989,49.8120401644434,55.6774072288541,44.16071419479258
Deaths,Netherlands,Both,All ages,Diabetes mellitus,Number,1989,3881.782265507291,4153.1544181059,3492.0536555264266
Deaths,New Zealand,Both,All ages,Liver cancer due to alcohol use,Number,1984,26.51197837456041,30.231402492810428,22.980091834417454
Deaths,New Zealand,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1984,1317.3294934708479,1404.4332947070188,1222.6663755147413
Deaths,Greece,Both,All ages,Self-harm,Number,1988,422.2196033567626,439.7409665138685,406.4780429245977
Deaths,Israel,Both,All ages,Self-harm,Number,1986,329.7863626041973,342.26393088977204,317.22309037083676
Deaths,Slovakia,Both,All ages,Liver cancer due to alcohol use,Number,1986,125.55592821389385,166.40765774108024,89.66460793160682
Deaths,Slovakia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1986,2265.2465011022036,2623.5420979608666,1925.3908493838208
Deaths,New Zealand,Both,All ages,Liver cancer due to alcohol use,Number,1989,33.498332355528014,38.08193388501671,28.91780162935633
Deaths,New Zealand,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1989,1400.0262744125048,1499.3936818540772,1305.4672321613855
Deaths,United States of America,Both,All ages,Self-harm,Number,1982,31017.16563019985,31638.943078051798,30408.376378175784
Deaths,Japan,Both,All ages,Cardiovascular diseases,Number,1984,289551.47873914836,300306.96553672024,265522.4906666148
Deaths,Norway,Both,All ages,Alcohol use disorders,Number,1983,235.0873989305948,243.11867274589372,226.57994293609272
Deaths,Norway,Both,All ages,Opioid use disorders,Number,1983,35.727245837838844,38.875570180742265,32.86514360483226
Deaths,Norway,Both,All ages,Diabetes mellitus,Number,1983,477.16536690376313,501.0123405908854,433.5779689836064
Deaths,United States of America,Both,All ages,Opioid use disorders,Number,1984,2714.3567875133945,2874.869833303003,2558.6157447996907
Deaths,United States of America,Both,All ages,Diabetes mellitus,Number,1984,37426.404945241295,39013.89181383635,34755.1814685448
Deaths,New Zealand,Both,All ages,Diabetes mellitus,Number,1989,423.0233870642538,450.994142721926,390.50402910840285
Deaths,Italy,Both,All ages,Road injuries,Number,1986,10829.820306299629,11018.043598221448,10558.358007137265
Deaths,Italy,Both,All ages,Motor vehicle road injuries,Number,1986,5245.499249077587,5335.292687431537,5140.43423152028
Deaths,Japan,Both,All ages,Road injuries,Number,1984,14101.536904209355,14306.431397880353,13834.380504400511
Deaths,Slovenia,Both,All ages,Cardiovascular diseases,Number,1986,9099.613864181509,9435.296094561098,8623.794996005254
Deaths,Belgium,Both,All ages,Alcohol use disorders,Number,1991,272.1053944434889,284.3795554031422,260.70504913759123
Deaths,Belgium,Both,All ages,Opioid use disorders,Number,1991,70.02448358006986,75.90753804188006,64.51815080313433
Deaths,Belgium,Both,All ages,Diabetes mellitus,Number,1991,1804.3864259926038,1941.3897952918153,1637.6653850310438
Deaths,Mexico,Both,All ages,Road injuries,Number,1989,20322.94612336538,20818.384533873483,19879.592643541837
Deaths,Mexico,Both,All ages,Motor vehicle road injuries,Number,1989,4604.25653138273,4726.68134811211,4486.343413953361
Deaths,Switzerland,Both,All ages,Motor vehicle road injuries,Number,1987,430.69794533493166,455.65073815037476,411.6097772842354
Deaths,Hungary,Both,All ages,Self-harm,Number,1985,4788.670855637657,4968.240935393557,4622.314044091414
Deaths,Japan,Both,All ages,Motor vehicle road injuries,Number,1988,4735.470938667556,4796.05034319899,4667.007000949243
Deaths,Iceland,Both,All ages,Road injuries,Number,1984,31.76575108565142,33.184656647971075,30.327247381033864
Deaths,Iceland,Both,All ages,Motor vehicle road injuries,Number,1984,22.504968411586866,23.612220379632486,21.346724160053547
Deaths,Denmark,Both,All ages,Self-harm,Number,1987,1535.7571380980285,1583.1304252733835,1489.0900585402255
Deaths,Portugal,Both,All ages,Self-harm,Number,1987,1718.7048779783206,1779.933819313049,1656.4049046861512
Deaths,Mexico,Both,All ages,Self-harm,Number,1985,1955.7298574280303,2002.169867321646,1903.573913883949
Deaths,United States of America,Both,All ages,Liver cancer due to alcohol use,Number,1984,1372.457371392591,1534.4976785712086,1234.7726534701267
Deaths,United States of America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1984,134989.70364135125,138910.04002139423,129657.65319095552
Deaths,Portugal,Both,All ages,Self-harm,Number,1989,1607.7558477836048,1664.5673931444821,1544.8902861127588
Deaths,Iceland,Both,All ages,Road injuries,Number,1990,31.399800725265052,33.00882486270202,29.941090697144567
Deaths,Iceland,Both,All ages,Motor vehicle road injuries,Number,1990,22.57035941254402,23.661279359295865,21.55169773481516
Deaths,Denmark,Both,All ages,Motor vehicle road injuries,Number,1985,434.0812954094047,450.1793654663745,417.7163662811675
Deaths,Norway,Both,All ages,Police conflict and executions,Number,1981,0.022758490904603346,0.028922005242926846,0.01941055297452889
Deaths,Sweden,Both,All ages,Police conflict and executions,Number,1983,0.16829020013372725,0.23138267380364727,0.13018833606668812
Deaths,Spain,Both,All ages,Cardiovascular diseases,Number,1987,122296.18852620466,127575.07562803368,112081.41445946977
Deaths,Denmark,Both,All ages,Liver cancer due to alcohol use,Number,1987,41.13013849165043,52.34227756498087,31.78172512449653
Deaths,Denmark,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1987,3995.2216476933495,4191.3227431120895,3778.1454770762543
Deaths,Denmark,Both,All ages,Opioid use disorders,Number,1987,135.257531633334,155.35728667607935,116.38051718423584
Deaths,Denmark,Both,All ages,Diabetes mellitus,Number,1987,856.2633250062196,904.4032463965221,796.0457270516326
Deaths,Netherlands,Both,All ages,Police conflict and executions,Number,1989,0.16105856203540322,0.2393472563326753,0.11598321636954209
Deaths,Slovenia,Both,All ages,Liver cancer due to alcohol use,Number,1986,40.87089471876066,50.44170902921904,31.21780851675309
Deaths,Slovenia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1986,798.8534849903388,856.9776133870255,744.295689780751
Deaths,Australia,Both,All ages,Cardiovascular diseases,Number,1986,52969.13899822274,54859.90277270763,49228.57359994951
Deaths,Latvia,Both,All ages,Liver cancer due to alcohol use,Number,1987,24.98232232382591,32.72723537996206,18.4321909308772
Deaths,Latvia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1987,1227.7514639305205,1321.0345516346893,1133.8160238228058
Deaths,Republic of Korea,Both,All ages,Cardiovascular diseases,Number,1988,68996.67497795934,73387.62331904245,63000.82184157433
Deaths,Switzerland,Both,All ages,Road injuries,Number,1985,986.7773202251872,1014.7330052780671,957.4073795372767
Deaths,Luxembourg,Both,All ages,Police conflict and executions,Number,1989,0.0008105641535453156,0.0009922893691118354,0.0006938076355855595
Deaths,Belgium,Both,All ages,Self-harm,Number,1987,2339.508461697126,2412.5103960026727,2267.522361949595
Deaths,United States of America,Both,All ages,Self-harm,Number,1984,32074.202265044,32635.476953395522,31515.937547413967
Deaths,Norway,Both,All ages,Police conflict and executions,Number,1991,0.0026204188633194066,0.003376849445896317,0.0022491650364194603
Deaths,Latvia,Both,All ages,Diabetes mellitus,Number,1987,133.43890321673746,142.0841314365128,125.20936225929522
Deaths,Lithuania,Both,All ages,Cardiovascular diseases,Number,1987,20625.257059411237,21316.796113722696,19507.939456655502
Deaths,Japan,Both,All ages,Liver cancer due to alcohol use,Number,1988,2375.2423690643764,2794.583984310644,2055.0439122213775
Deaths,United States of America,Both,All ages,Cardiovascular diseases,Number,1990,869300.4035519501,911406.7871449327,780978.020771982
Deaths,Italy,Both,All ages,Cardiovascular diseases,Number,1984,240225.35040032858,249847.2573095827,220384.35698951193
Deaths,Czechia,Both,All ages,Road injuries,Number,1985,1144.0203920418578,1199.4076566813324,1087.37929697379
Deaths,Czechia,Both,All ages,Motor vehicle road injuries,Number,1985,779.1329967247087,818.7478571507002,738.5070741719902
Deaths,Japan,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1988,38451.58513502554,39593.776223336434,36534.6141484683
Deaths,United States of America,Both,All ages,Police conflict and executions,Number,1984,557.5142512921336,599.9640452563821,533.9727664305419
Deaths,Mexico,Both,All ages,Liver cancer due to alcohol use,Number,1987,150.86583406819167,173.70299223275987,131.18157504570382
Deaths,Mexico,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1987,5684.42115308401,5840.1116522808525,5515.998175362997
Deaths,Iceland,Both,All ages,Self-harm,Number,1986,40.84292619101824,43.19419861564202,38.4475096299795
Deaths,Republic of Korea,Both,All ages,Self-harm,Number,1990,5511.270680645339,12813.273466143335,4709.786296539623
Deaths,Latvia,Both,All ages,Motor vehicle road injuries,Number,1991,388.94529658098617,413.45250668852293,355.29679712797713
Deaths,Iceland,Both,All ages,Alcohol use disorders,Number,1986,4.957975333796896,5.251413035242094,4.623677433332551
Deaths,Iceland,Both,All ages,Opioid use disorders,Number,1986,3.6200746685069567,4.2042239938652255,3.1326127232003658
Deaths,Iceland,Both,All ages,Diabetes mellitus,Number,1986,16.133279714565198,17.304419878055633,14.801584448378026
Deaths,Iceland,Both,All ages,Alcohol use disorders,Number,1988,5.048864079775064,5.372537282117787,4.718833412462906
Deaths,Iceland,Both,All ages,Opioid use disorders,Number,1988,3.73205332547882,4.212608321323056,3.2846562668257007
Deaths,Iceland,Both,All ages,Diabetes mellitus,Number,1988,16.612057165250263,17.784034233623984,15.141930507734166
Deaths,Iceland,Both,All ages,Police conflict and executions,Number,1986,0.0015371156116364636,0.002377179419112438,0.0011777118798834915
Deaths,Ireland,Both,All ages,Cardiovascular diseases,Number,1982,15880.803969192113,16311.500172950058,15168.130665311723
Deaths,Norway,Both,All ages,Alcohol use disorders,Number,1985,263.0609312869556,272.91344494389614,254.89413209795453
Deaths,Norway,Both,All ages,Opioid use disorders,Number,1985,44.282474415032645,47.84877613635174,40.82081715105298
Deaths,Norway,Both,All ages,Diabetes mellitus,Number,1985,484.87412547415636,508.29635405319925,440.2361756826711
Deaths,Iceland,Both,All ages,Police conflict and executions,Number,1988,0.0016595532062598196,0.002572928248182523,0.0012735926454490883
Deaths,Poland,Both,All ages,Road injuries,Number,1988,6899.014814529535,7107.441502727522,6687.698018018541
Deaths,Poland,Both,All ages,Motor vehicle road injuries,Number,1988,1660.4678172303638,1728.3874873337588,1587.49374827573
Deaths,Australia,Both,All ages,Police conflict and executions,Number,1984,4.648461605070403,6.538722483841223,3.2199056236333767
Deaths,Hungary,Both,All ages,Diabetes mellitus,Number,1989,1974.1872144783981,2120.3068824757934,1832.1493570123398
Deaths,New Zealand,Both,All ages,Diabetes mellitus,Number,1984,367.19366699348785,391.5801802966208,342.67773049661463
Deaths,Denmark,Both,All ages,Police conflict and executions,Number,1987,0.024441362394802307,0.029721332644676107,0.020611255523900477
Deaths,Latvia,Both,All ages,Police conflict and executions,Number,1987,0.010514575685748371,0.02312913538925474,0.006634719270324523
Deaths,Belgium,Both,All ages,Alcohol use disorders,Number,1989,255.42482818615528,266.8149218777836,245.22110133541
Deaths,Belgium,Both,All ages,Opioid use disorders,Number,1989,50.04328409704759,54.27492051921498,46.15103556379661
Deaths,Belgium,Both,All ages,Diabetes mellitus,Number,1989,1935.4029125666655,2087.304685180155,1760.2141350647262
Deaths,Netherlands,Both,All ages,Cardiovascular diseases,Number,1984,51439.79692467372,53583.84832561714,47599.568960632176
Deaths,Switzerland,Both,All ages,Cardiovascular diseases,Number,1987,25660.468933529857,26812.83519485316,23426.602191682116
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,1989,0.018742851816704265,0.028704904911181467,0.012277619270210064
Deaths,Austria,Both,All ages,Road injuries,Number,1985,1656.8592155121282,1697.2301126181267,1613.296477742808
Deaths,Austria,Both,All ages,Motor vehicle road injuries,Number,1985,766.7124219663012,789.8344523735501,741.8881426732303
Deaths,Republic of Korea,Both,All ages,Liver cancer due to alcohol use,Number,1984,1274.4494682407656,1967.879508293235,773.39906725836
Deaths,Republic of Korea,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1984,6140.3977478399165,7292.493757289459,5142.883542253718
Deaths,Slovenia,Both,All ages,Alcohol use disorders,Number,1986,120.39289698829778,129.08157814090254,112.96980500638173
Deaths,Slovenia,Both,All ages,Opioid use disorders,Number,1986,12.651292820711848,14.987093618899618,10.649738563963814
Deaths,Slovenia,Both,All ages,Diabetes mellitus,Number,1986,182.44292668334535,195.44506050082302,169.76813298970043
Deaths,Czechia,Both,All ages,Liver cancer due to alcohol use,Number,1991,303.25977369999134,370.722246360882,240.01242726944488
Deaths,Czechia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,6206.623197514928,6629.160899128971,5829.366373988951
Deaths,Canada,Both,All ages,Liver cancer due to alcohol use,Number,1982,217.52452848917272,263.07661859726534,179.6242332803884
Deaths,Canada,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1982,11377.013897163857,11986.684220177363,10760.520708971098
Deaths,Iceland,Both,All ages,Self-harm,Number,1988,38.97686935216001,41.32967616891139,36.84537921526803
Deaths,Norway,Both,All ages,Police conflict and executions,Number,1983,0.020318850400081613,0.024886337867089978,0.01743761817766791
Deaths,Slovenia,Both,All ages,Self-harm,Number,1989,656.0583545408842,686.0089412277985,628.1331266520348
Deaths,United Kingdom,Both,All ages,Liver cancer due to alcohol use,Number,1985,514.2884903018174,579.5381891088265,457.9974506672312
Deaths,United Kingdom,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1985,43912.39376047677,44645.00618199279,42801.00370846197
Deaths,Switzerland,Both,All ages,Road injuries,Number,1987,1020.0794311050015,1049.6394413751582,989.9630582043801
Deaths,Estonia,Both,All ages,Cardiovascular diseases,Number,1989,11158.209113026136,11530.46209094827,10588.124252995167
Deaths,Ireland,Both,All ages,Road injuries,Number,1986,494.64559263565656,511.26427465498506,477.5463029899251
Deaths,Ireland,Both,All ages,Motor vehicle road injuries,Number,1986,238.97394061221144,248.97529064490183,229.44301389191415
Deaths,Australia,Both,All ages,Road injuries,Number,1988,3098.641319801082,3177.6957080259094,3029.8539994582643
Deaths,Lithuania,Both,All ages,Cardiovascular diseases,Number,1989,21529.557227763304,22251.55656369115,20332.144841813562
Deaths,United States of America,Both,All ages,Cardiovascular diseases,Number,1986,917361.2842795728,957924.5062316121,833959.3434761178
Deaths,Luxembourg,Both,All ages,Liver cancer due to alcohol use,Number,1984,7.944738442772536,9.783704078639675,6.265610266187143
Deaths,Luxembourg,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1984,238.14151006611092,255.06620166605114,223.07823603614048
Deaths,Greece,Both,All ages,Self-harm,Number,1986,421.85439011531275,439.8081727945445,405.4111060132427
Deaths,Denmark,Both,All ages,Liver cancer due to alcohol use,Number,1985,40.09713015501048,51.24231522921095,30.80984380105991
Deaths,Denmark,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1985,3902.6217490412323,4134.081022398878,3677.9083152550384
Deaths,Denmark,Both,All ages,Opioid use disorders,Number,1985,127.1335506204768,147.8006406350927,108.07832738243908
Deaths,Denmark,Both,All ages,Diabetes mellitus,Number,1985,816.9403468516166,866.8905154190766,755.6153349956745
Deaths,Latvia,Both,All ages,Liver cancer due to alcohol use,Number,1989,28.595078766939988,37.50635240725933,20.982909822489685
Deaths,Latvia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1989,1259.8076329083326,1361.4685565033178,1164.892113832324
Deaths,Lithuania,Both,All ages,Cardiovascular diseases,Number,1991,22431.55638046344,23148.50379623293,21158.92829220212
Deaths,Spain,Both,All ages,Road injuries,Number,1987,8600.93559529822,8833.66746633878,8373.47696525093
Deaths,Spain,Both,All ages,Motor vehicle road injuries,Number,1987,4711.218587669822,4887.695541957732,4552.568003996007
Deaths,United States of America,Both,All ages,Road injuries,Number,1990,49391.12151575043,50085.256259807094,48562.727294032295
Deaths,United States of America,Both,All ages,Motor vehicle road injuries,Number,1990,36358.21504360316,36953.03712144014,35733.71635908268
Deaths,Spain,Both,All ages,Road injuries,Number,1989,9746.980324569475,9997.660374265071,9502.148687807306
Deaths,Spain,Both,All ages,Motor vehicle road injuries,Number,1989,5459.717327952574,5642.323259415558,5295.485045374398
Deaths,Finland,Both,All ages,Road injuries,Number,1987,668.7709985041135,689.745048016502,647.9541528834163
Deaths,Finland,Both,All ages,Motor vehicle road injuries,Number,1987,378.8362423911993,396.10095702472745,362.476575533248
Deaths,Australia,Both,All ages,Liver cancer due to alcohol use,Number,1986,116.392269648935,146.43646681087856,88.99515219808835
Deaths,Australia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1986,5913.006152608232,6219.233430302721,5586.592907572217
Deaths,Australia,Both,All ages,Alcohol use disorders,Number,1986,233.08932855612395,243.36712170516103,223.15449871307973
Deaths,Australia,Both,All ages,Opioid use disorders,Number,1986,239.6620731960654,258.93112220294944,221.24613911307114
Deaths,Australia,Both,All ages,Diabetes mellitus,Number,1986,1967.5750293947087,2111.1058946649778,1818.22633028196
Deaths,Denmark,Both,All ages,Police conflict and executions,Number,1985,0.026120271198007965,0.03224755970815788,0.022042529083452455
Deaths,Sweden,Both,All ages,Liver cancer due to alcohol use,Number,1983,169.63017920966897,194.4118747827609,148.25249413096807
Deaths,Sweden,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1983,2725.061972471188,2902.9324658659975,2537.288199601425
Deaths,Sweden,Both,All ages,Liver cancer due to alcohol use,Number,1987,141.92222258259255,162.68210510023334,125.2884082525553
Deaths,Sweden,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1987,2923.691416549894,3105.1587367600523,2735.917928535396
Deaths,Turkey,Both,All ages,Liver cancer due to alcohol use,Number,1990,141.39428749654044,220.0624224017122,88.20483992589111
Deaths,Turkey,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,17495.020645441444,21779.86699859066,13652.73726360484
Deaths,Slovenia,Both,All ages,Road injuries,Number,1986,397.9089734849538,415.3991770290535,380.58708114850424
Deaths,Slovenia,Both,All ages,Motor vehicle road injuries,Number,1986,209.10615366439674,220.65613747324196,197.28944017921046
Deaths,Australia,Both,All ages,Police conflict and executions,Number,1988,5.192908361606716,7.025911016806816,3.7393049396589464
Deaths,Sweden,Both,All ages,Diabetes mellitus,Number,1983,1279.4365220564544,1361.441483244717,1159.9220407056912
Deaths,Sweden,Both,All ages,Diabetes mellitus,Number,1987,1392.3319689119096,1476.8534356427845,1266.0038393799164
Deaths,Canada,Both,All ages,Liver cancer due to alcohol use,Number,1986,262.24637072716183,316.3080574124013,215.99581289206324
Deaths,Canada,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1986,13378.902187534875,14018.568909663425,12743.64910654887
Deaths,Switzerland,Both,All ages,Motor vehicle road injuries,Number,1983,458.7276403722224,485.21244639712904,435.97022165777724
Deaths,Ireland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1984,1562.355752236143,1653.1963376052292,1459.0113045695823
Deaths,Finland,Both,All ages,Cardiovascular diseases,Number,1985,24378.450512312724,25128.03816728776,22838.18885467069
Deaths,Republic of Korea,Both,All ages,Road injuries,Number,1988,13675.094624617006,14366.18662042458,12944.879564215142
Deaths,Republic of Korea,Both,All ages,Motor vehicle road injuries,Number,1988,4074.847296933191,4908.630879533323,3294.634667666014
Deaths,Iceland,Both,All ages,Cardiovascular diseases,Number,1988,759.5476216341503,802.2713440597834,687.7111805921537
Deaths,Finland,Both,All ages,Alcohol use disorders,Number,1985,260.6786965374056,274.67574152334544,246.37211596162135
Deaths,Finland,Both,All ages,Opioid use disorders,Number,1985,74.1355482418435,81.7007018409132,66.34101083965885
Deaths,Finland,Both,All ages,Self-harm,Number,1985,1359.8708814934757,1398.7750934645233,1321.696709194526
Deaths,Belgium,Both,All ages,Liver cancer due to alcohol use,Number,1985,158.26054140496305,201.55541092869257,121.51762204553803
Deaths,Hungary,Both,All ages,Liver cancer due to alcohol use,Number,1985,173.34285872403626,228.91678658602308,130.71711291669828
Deaths,Hungary,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1985,6110.204400927573,6702.520726944148,5543.359857747705
Deaths,Norway,Both,All ages,Self-harm,Number,1989,719.3634327905665,742.5740928154943,697.8549940104899
Deaths,United States of America,Both,All ages,Self-harm,Number,1986,33767.56578776709,34270.00663535456,33190.72986692949
Deaths,Greece,Both,All ages,Cardiovascular diseases,Number,1988,46538.879257565146,48100.265772824394,43284.68665697543
Deaths,Belgium,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1985,7824.864607060132,8269.94335549402,7297.124003551941
Deaths,Lithuania,Both,All ages,Road injuries,Number,1987,794.5920702495969,823.0281817399278,766.1752669976213
Deaths,Israel,Both,All ages,Liver cancer due to alcohol use,Number,1982,22.42772750335848,30.89572228753933,15.423585032284214
Deaths,Israel,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1982,943.6571697261055,1012.5249762303768,879.8032015303814
Deaths,Israel,Both,All ages,Opioid use disorders,Number,1982,16.143414626135076,18.372979552490325,14.026428521473049
Deaths,Israel,Both,All ages,Diabetes mellitus,Number,1982,363.46747897466406,383.36865192339826,344.50163829133004
Deaths,Slovenia,Both,All ages,Cardiovascular diseases,Number,1988,8825.14567389065,9151.006987980663,8253.042326245573
Deaths,Australia,Both,All ages,Road injuries,Number,1986,3121.7949969091974,3196.2152049342017,3048.0284265373443
Deaths,United Kingdom,Both,All ages,Liver cancer due to alcohol use,Number,1987,558.7081917763085,629.6117272276908,497.0695651288819
Deaths,United Kingdom,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1987,43409.808517540834,44181.66292940455,42085.30979504806
Deaths,Spain,Both,All ages,Police conflict and executions,Number,1985,1.3899104950735641,1.9769508115571985,0.9473635200250337
Deaths,Republic of Korea,Both,All ages,Alcohol use disorders,Number,1988,1033.792178411611,1126.4011971460438,917.3507872964951
Deaths,Hungary,Both,All ages,Police conflict and executions,Number,1989,1.1209534842545104,1.7813634434238388,0.6964576097255941
Deaths,Ireland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,1667.2986800416343,1779.4301018607694,1561.4476222495177
Deaths,Greece,Both,All ages,Road injuries,Number,1988,2168.38862260555,2223.647708425719,2108.948262114162
Deaths,Greece,Both,All ages,Motor vehicle road injuries,Number,1988,1395.2968143052801,1434.7254242223808,1358.9713783431857
Deaths,New Zealand,Both,All ages,Road injuries,Number,1984,793.3569286706462,813.0848525626266,774.6508551713844
Deaths,New Zealand,Both,All ages,Motor vehicle road injuries,Number,1984,496.33704367736834,510.29569273222756,481.6645121320501
Deaths,Latvia,Both,All ages,Diabetes mellitus,Number,1989,186.15162818270522,199.79498317450958,173.62224798585524
Deaths,Japan,Both,All ages,Alcohol use disorders,Number,1992,508.702951676211,518.5168799588449,497.0773080910692
Deaths,Japan,Both,All ages,Opioid use disorders,Number,1992,89.93702707032651,94.05855183519617,86.05397462589477
Deaths,Japan,Both,All ages,Diabetes mellitus,Number,1992,12571.801671381158,13124.156728394335,11537.247446511026
Deaths,Estonia,Both,All ages,Road injuries,Number,1989,383.4210091460616,399.8256180554705,365.0761634609175
Deaths,Estonia,Both,All ages,Motor vehicle road injuries,Number,1989,137.95555067490548,146.4333247761433,129.05436955110392
Deaths,Slovenia,Both,All ages,Police conflict and executions,Number,1986,0.009326994645149378,0.013424022699911829,0.007017580148648323
Deaths,Iceland,Both,All ages,Cardiovascular diseases,Number,1992,760.2133875927002,805.9346825282936,682.3497302539002
Deaths,Sweden,Both,All ages,Alcohol use disorders,Number,1985,604.4638835077811,626.8828156538746,584.0740551051622
Deaths,Latvia,Both,All ages,Police conflict and executions,Number,1989,0.014302126904687044,0.02965777385078182,0.009204388559794377
Deaths,United States of America,Both,All ages,Cardiovascular diseases,Number,1982,914665.5712417075,952523.1517761794,834373.6413119856
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,1984,0.029370530937537977,0.04591661028046332,0.018807580643709444
Deaths,Luxembourg,Both,All ages,Cardiovascular diseases,Number,1986,1889.5045339446908,1950.7156697371292,1806.1551774843933
Deaths,Poland,Both,All ages,Cardiovascular diseases,Number,1992,206675.00661104792,211547.1709859902,196722.87831522647
Deaths,Poland,Both,All ages,Cardiovascular diseases,Number,1987,195919.64384660232,200365.52993504098,187562.62746763986
Deaths,Belgium,Both,All ages,Police conflict and executions,Number,1991,0.16367324635441774,0.2653550744065598,0.10665021515510842
Deaths,Mexico,Both,All ages,Liver cancer due to alcohol use,Number,1985,146.9415395795111,169.35030406117178,127.82246255611521
Deaths,Mexico,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1985,5412.15583073475,5566.278655929106,5247.0053856669365
Deaths,United States of America,Both,All ages,Alcohol use disorders,Number,1986,6208.938586986701,6311.675212305796,6089.659148642849
Deaths,United States of America,Both,All ages,Alcohol use disorders,Number,1982,5929.950095381683,6041.276136383939,5803.0662588733285
Deaths,Belgium,Both,All ages,Police conflict and executions,Number,1989,0.14163279616505217,0.23666698321985372,0.09027500927304609
Deaths,Hungary,Both,All ages,Cardiovascular diseases,Number,1990,73830.11616455393,75785.9910447109,70802.67483773145
Deaths,Netherlands,Both,All ages,Cardiovascular diseases,Number,1989,51791.417345571324,54052.360316565755,47369.66717124313
Deaths,Portugal,Both,All ages,Self-harm,Number,1981,552.523792573562,579.7732116651481,526.4238090539191
Deaths,United States of America,Both,All ages,Opioid use disorders,Number,1982,2353.9729774265593,2494.7586167691193,2214.2141899498874
Deaths,United States of America,Both,All ages,Diabetes mellitus,Number,1982,35646.007398313275,37194.48779241866,33293.636359505304
Deaths,Finland,Both,All ages,Alcohol use disorders,Number,1987,275.79987766222416,288.2612189970395,262.9186153800806
Deaths,Finland,Both,All ages,Opioid use disorders,Number,1987,84.61457989015582,92.29797977403024,76.61085253484548
Deaths,Finland,Both,All ages,Self-harm,Number,1987,1445.3088650870566,1487.4228372906784,1403.75656324945
Deaths,Lithuania,Both,All ages,Road injuries,Number,1991,1250.4436659719818,1290.3200074703543,1212.1325442299708
Deaths,Republic of Korea,Both,All ages,Opioid use disorders,Number,1988,55.43457625291646,63.437746596825086,46.834478129143605
Deaths,Republic of Korea,Both,All ages,Diabetes mellitus,Number,1988,5460.5320728899305,6023.3441408246645,4941.52199396826
Deaths,Australia,Both,All ages,Motor vehicle road injuries,Number,1986,1921.7355793685513,1972.7821111322282,1871.0327677116957
Deaths,France,Both,All ages,Motor vehicle road injuries,Number,1985,6814.985999666349,7069.286712206265,6574.483368362078
Deaths,Portugal,Both,All ages,Self-harm,Number,1991,1665.5610860923557,1727.0362309249883,1605.1866202024028
Deaths,United States of America,Both,All ages,Police conflict and executions,Number,1982,557.0269787297676,592.6623100962773,532.9424979118913
Deaths,Israel,Both,All ages,Cardiovascular diseases,Number,1986,13149.338435632028,13539.4558544673,12414.493513005082
Deaths,United Kingdom,Both,All ages,Cardiovascular diseases,Number,1987,309593.8101636019,318071.0076815476,290321.69892130635
Deaths,Republic of Korea,Both,All ages,Police conflict and executions,Number,1988,0.18698118243862427,0.46181509571744744,0.01869156437387735
Deaths,Lithuania,Both,All ages,Road injuries,Number,1989,1134.6632263840506,1169.4384367837063,1100.726333650786
Deaths,Sweden,Both,All ages,Cardiovascular diseases,Number,1989,46616.55204308971,48652.641996582315,42687.53037473121
Deaths,Australia,Both,All ages,Liver cancer due to alcohol use,Number,1990,151.89328810568773,187.47656302769025,116.02174359383059
Deaths,Australia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,6476.235872393215,6811.156377258332,6110.520147173629
Deaths,Australia,Both,All ages,Alcohol use disorders,Number,1990,270.18242095059367,281.4175676301294,258.33736629064566
