country name,country code,year,adjusted savings: education expenditure (current us$),current health expenditure (% of gdp),domestic credit to private sector (% of gdp),gdp (constant 2015 us$),labor force with advanced education (% of total working-age population with advanced education),labor force with intermediate education (% of total working-age population with intermediate education),labor force with basic education (% of total working-age population with basic education),market capitalization of listed domestic companies (% of gdp),military expenditure (% of gdp),out-of-pocket expenditure (% of current health expenditure),research and development expenditure (% of gdp),"stocks traded, total value (% of gdp)"
Denmark,DNK,2010,25984616456.9285,10.61,193.039736037174,283894168259.7569,78.048,69.882,47.72,,1.3986217868925,13.71,2.91706991195679,
Denmark,DNK,2011,28346447300.323,10.41,187.241044750849,287689202382.5883,78.681,69.33,46.333,,1.31353128527572,13.9,2.94464993476868,
Denmark,DNK,2012,21558468255.2945,10.52,182.09624778631,288340817827.0245,78.468,68.1,44.769,,1.35181897255939,13.51,2.98125004768372,
Denmark,DNK,2013,27334252010.7914,10.33,177.015373029516,291032020819.8744,77.591,67.368,43.195,,1.22725200034691,13.35,2.97047996520996,
Denmark,DNK,2014,25235367329.2812,10.31,173.327159302705,295744975353.14795,77.057,66.6,43.245,,1.14927328634589,13.34,2.9140899181366,
Denmark,DNK,2015,21140755053.6163,10.34,169.967708218571,302673070846.85724,77.205,66.566,42.544,,1.11144601158659,13.46,3.05497002601624,
Denmark,DNK,2016,21350966181.8508,10.25,166.560978841387,312497708532.46326,76.799,65.884,43.56,,1.14763761681092,13.52,3.09282994270325,
Denmark,DNK,2017,24297936121.6422,10.1,161.80700955621,321315569939.82306,76.902,65.659,43.242,,1.13823325447046,13.69,2.93124008178711,
Denmark,DNK,2018,22642139914.6156,10.1,161.257701914349,327708263102.5661,76.832,66.186,42.635,,1.27753927185212,13.82,2.96602988243103,
Denmark,DNK,2019,22251512919.0591,10.15,161.38599091228,332602543274.0494,77.196,66.401,43.229,,1.29509238115422,13.79,2.89685010910034,
Denmark,DNK,2020,22885578118.0336,10.56,163.937007542487,324538552442.95953,76.948,65.512,43.0,,1.37534894493289,12.93,2.96872997283936,
Denmark,DNK,2021,25717792415.9053,10.82,155.390854368716,346751664744.8142,76.814,65.272,43.856,,1.32422710157036,12.6,2.81261992454529,
Denmark,DNK,2022,,9.5,143.365022101847,356222057631.88745,77.127,66.158,45.561,,1.418960371433,12.93,,
Denmark,DNK,2023,,,147.517956458938,362953266629.8091,77.807,65.891,46.13,,,,,
Estonia,EST,1960,,,,,,,,,,,,
Estonia,EST,1961,,,,,,,,,,,,
Estonia,EST,1962,,,,,,,,,,,,
Estonia,EST,1963,,,,,,,,,,,,
Estonia,EST,1964,,,,,,,,,,,,
Estonia,EST,1965,,,,,,,,,,,,
Estonia,EST,1966,,,,,,,,,,,,
Estonia,EST,1967,,,,,,,,,,,,
Estonia,EST,1968,,,,,,,,,,,,
Estonia,EST,1969,,,,,,,,,,,,
Estonia,EST,1970,,,,,,,,,,,,
Estonia,EST,1971,,,,,,,,,,,,
Estonia,EST,1972,,,,,,,,,,,,
Estonia,EST,1973,,,,,,,,,,,,
Estonia,EST,1974,,,,,,,,,,,,
Estonia,EST,1975,,,,,,,,,,,,
Estonia,EST,1976,,,,,,,,,,,,
Estonia,EST,1977,,,,,,,,,,,,
Estonia,EST,1978,,,,,,,,,,,,
Estonia,EST,1979,,,,,,,,,,,,
Estonia,EST,1980,,,,,,,,,,,,
Estonia,EST,1981,,,,,,,,,,,,
Estonia,EST,1982,,,,,,,,,,,,
Estonia,EST,1983,,,,,,,,,,,,
Estonia,EST,1984,,,,,,,,,,,,
Estonia,EST,1985,,,,,,,,,,,,
Estonia,EST,1986,,,,,,,,,,,,
Estonia,EST,1987,,,,,,,,,,,,
Estonia,EST,1988,,,,,,,,,,,,
Estonia,EST,1989,,,,,,,,,,,,
Estonia,EST,1990,,,,14589704716.07994,,,,,,,,
Estonia,EST,1991,,,,13422551157.902948,,,,,,,,
Estonia,EST,1992,,,,10581177448.928944,,,,,,,,
Estonia,EST,1993,,,,9973765569.029314,,,,,0.761751960945642,,,
Estonia,EST,1994,,,,9809953987.533297,,,,,1.04163027365878,,,
Estonia,EST,1995,,,,10254019388.508982,,,,,0.958098327008493,,,
Estonia,EST,1996,,,,10760877052.82031,,,,,0.8735960738378311,,,
Estonia,EST,1997,,,,12165173094.816792,81.482,73.966,30.921,,1.0467724867254,,,
Estonia,EST,1998,,,,12693120380.153122,81.767,73.987,31.356,,1.06749171827448,,0.565010011196136,12.1781845495018
Estonia,EST,1999,,,,12639171425.359371,80.391,71.894,30.868,,1.28711336447566,,0.677079975605011,4.870666549285615
Estonia,EST,2000,271953471.691989,5.17029095,,13914164835.082418,82.042,72.745,29.814,,1.37632711527768,20.33845139,0.600000023841858,5.840065817136273
Estonia,EST,2001,279831344.922888,4.78060246,,14749525966.537106,79.328,71.445,30.145,,1.50221446192756,19.24532318,0.698390007019043,4.1297277871450815
Estonia,EST,2002,344751884.336441,4.70329475,,15748270637.72656,80.507,68.946,28.134,,1.66712950092163,20.55881691,0.712029993534088,3.129760513794682
Estonia,EST,2003,470646449.638663,5.13883257,,16945180968.25898,78.473,72.024,30.477,,1.7430492952597898,21.13467979,0.764649987220764,6.230496089737623
Estonia,EST,2004,536566418.385094,5.33758926,40.3069825129804,18098132398.06484,79.541,70.399,32.479,,1.6996892247017,22.98012161,0.845839977264404,7.403314092137846
Estonia,EST,2005,616360634.000745,5.29536057,56.584741436993,19822237764.19374,79.847,69.862,29.602,,1.4509199321799,23.08961487,0.917050004005432,
Estonia,EST,2006,710028320.223311,4.97390509,76.2371093372875,21757994918.85116,82.173,72.128,32.557,,1.38756206587647,23.67195892,1.11276996135712,
Estonia,EST,2007,880034457.979742,5.18455648,83.7518460388649,23407063928.187096,81.655,72.026,32.588,,1.65732023639674,23.02108955,1.05874001979828,
Estonia,EST,2008,1236505756.55486,5.95724869,89.67350228041,22205813183.22655,80.372,73.741,34.309,,1.7671976129674,21.4280014,1.25188004970551,
Estonia,EST,2009,991709530.425119,6.84477043,101.38795640148,18957312552.25546,80.515,72.371,33.694,,1.79905979568072,21.27200127,1.39679002761841,
Estonia,EST,2010,1003123784.88718,6.59433842,92.8085232156644,19420679530.280067,79.761,71.725,33.342,,1.70042562190944,22.87998962,1.57898998260498,
Estonia,EST,2011,1050754100.68629,6.0781703,78.0284238606159,20831219910.82499,79.268,72.095,36.867,,1.67893330315731,22.58291626,2.30521988868713,
Estonia,EST,2012,959781077.663205,6.09506845,72.920867825862,21503693454.80702,80.596,71.471,35.976,,1.89767278395814,22.6033802,2.12480998039246,
Estonia,EST,2013,1053725028.21122,6.28062296,69.4841631103184,21817309477.98397,80.401,70.974,36.661,,1.9089636493344,23.64317131,1.72412002086639,
Estonia,EST,2014,1061853005.55248,6.36199903,67.2727851332083,22474308645.680454,79.864,71.414,40.419,,1.92535738573578,23.55067253,1.43023002147675,
Estonia,EST,2015,1078988276.90169,6.64135027,68.9678170544436,22890762090.15077,81.215,73.224,40.699,,2.0260417420727,23.76541138,1.4677699804306,
Estonia,EST,2016,1153935733.25259,6.70240974,69.7998106484715,23613094924.41171,81.154,74.059,42.575,,2.06916436631533,23.78951073,1.24305999279022,
Estonia,EST,2017,1214870726.11682,6.59727097,64.1321118987662,24980775931.504677,81.989,74.599,44.757,,2.00976650859972,24.89319992,1.27684998512268,
Estonia,EST,2018,1416154817.49116,6.6912818,61.950065432226,25926098666.52343,81.647,75.1,46.009,,2.0090871203263,24.66475487,1.40998995304108,
Estonia,EST,2019,1451874222.63673,6.81699181,59.3252074280369,26971876698.659367,82.139,74.729,42.294,,2.04936301781519,24.06137466,1.63145995140076,
Estonia,EST,2020,1476731312.46529,7.57906532,63.4451723867273,26711487337.384365,81.853,74.826,40.782,,2.29382997058163,21.5740242,1.75092005729675,
Estonia,EST,2021,1739838212.35032,7.49057293,59.8351578297464,28647890228.544132,76.643,67.059,34.305,,2.01304423406157,22.25318909,1.75215005874634,
Estonia,EST,2022,,6.94306278,57.6877060178519,28515822690.14726,77.46,69.336,36.933,,2.08666579059428,,,
Estonia,EST,2023,,,58.6878007500999,27658753938.98749,78.16,70.262,37.735,,,,,
Finland,FIN,1960,,,,49358779714.80143,,,,,1.76904104762464,,,
Finland,FIN,1961,,,,53112352264.688034,,,,,1.8361815196588,,,
Finland,FIN,1962,,,,54696133682.164375,,,,,2.51317830864007,,,
Finland,FIN,1963,,,,56492956170.50093,,,,,1.92714178695058,,,
Finland,FIN,1964,,,,59452445094.158714,,,,,1.8592730316520905,,,
Finland,FIN,1965,,,,62605123717.482254,,,,,1.7973403827776802,,,
Finland,FIN,1966,,,,64090632501.79635,,,,,1.7139513137863702,,,
Finland,FIN,1967,,,,65480648650.71191,,,,,1.61552115269617,,,
Finland,FIN,1968,,,,66988857872.25172,,,,,1.755074400253,,,
Finland,FIN,1969,,,,73415291791.68765,,,,,1.43747769806296,,,
Finland,FIN,1970,561940032.559455,,,78899731715.71794,,,,,1.37585401679306,,,
Finland,FIN,1971,619523263.71128,,,80759336343.61443,,,,,1.44904687492755,,,
Finland,FIN,1972,668861442.500715,,,87006463097.94606,,,,,1.5308455436489798,,,
Finland,FIN,1973,883122164.306829,,,93082844694.51364,,,,,1.45370204008298,,,
Finland,FIN,1974,1076799333.54341,,,96095501717.88904,,,,,1.27017866747889,,,
Finland,FIN,1975,1451258272.18361,,,97829927772.92651,,,,,1.50815981992122,,,
Finland,FIN,1976,1630770632.40498,,,98166836909.72926,,,,,1.34012461675403,,,
Finland,FIN,1977,1775715781.86252,,,98401957114.92027,,,,,1.40535201149425,,,
Finland,FIN,1978,1922612375.40884,,,101275006350.29411,,,,,1.42944410507025,,,
Finland,FIN,1979,2007434887.80339,,,108487737735.28514,,,,,1.47900930967855,,,
Finland,FIN,1980,2421519214.2174,,,114334193866.0156,,,,,1.67093547993658,,,
Finland,FIN,1981,2405908757.2334,,,115838693345.70312,,,,,1.54558673057246,,,
Finland,FIN,1982,2364313543.85099,,,119439062675.78123,,,,5.226375674602248,1.6437501499771998,,,0.2606179940658364
Finland,FIN,1983,2329107374.03928,,,123161478423.82812,,,,8.109562456022784,1.8232638142335,,,0.4691847210588038
Finland,FIN,1984,2365315082.11318,,,127149067752.73436,,,,78.79023394687617,1.60404180113724,,,0.7260516273849607
Finland,FIN,1985,2668506999.23254,,,131661456678.90623,,,,10.478334730878188,1.67657907276353,,,1.0273308816207398
Finland,FIN,1986,3594320632.18391,,,135289563831.24998,,,,15.900562292440942,1.72390995338997,,,2.68752662657713
Finland,FIN,1987,4564157649.12755,,,140125930521.48438,,,,21.81904487861067,1.6455330096052898,,,7.353838367594069
Finland,FIN,1988,5335030427.86069,,,147436510957.81247,,,,28.01162910730811,1.60769117311844,,,6.5099997262880755
Finland,FIN,1989,5755802415.13096,,,154936818098.43747,,,,25.87080782154126,1.5343144923525,,,6.5412869380959595
Finland,FIN,1990,7228225756.492,,,155975322164.06247,,,,16.06445544695962,1.5633514986376,,,2.9261442397123973
Finland,FIN,1991,7828739139.83238,,,146794102994.1406,,,,11.112914924222371,1.78123103649322,,,1.1841467715393734
Finland,FIN,1992,7235358101.9379,,,141957736303.90622,,,,10.62252945200632,1.90713101160862,,,1.7400481328583894
Finland,FIN,1993,6463278592.69283,,,141017978885.54684,,,,26.36870867013581,1.86801150656572,,,8.753782992252765
Finland,FIN,1994,6845112286.85259,,,146606595315.62497,,,,37.009216905971414,1.75560359540335,,,12.87125588160751
Finland,FIN,1995,8858148148.14812,,,152788801142.18747,82.26,75.804,40.664,21.55039116784544,1.42254149924916,,,14.312934276349838
Finland,FIN,1996,8782086461.29951,,,158391841239.84375,81.897,75.016,37.905,31.45087392415975,1.53047227121301,,2.45255994796753,3.4302870859986476
Finland,FIN,1997,8708711958.02313,,,168424056796.87497,80.254,75.475,37.737,39.912324518306605,1.53515505066012,,2.62157988548279,27.305604251536455
Finland,FIN,1998,8459693278.41122,,,177615261582.81244,80.269,73.856,44.741,72.15697168185667,1.46317555780765,,2.78442001342773,47.44585058020818
Finland,FIN,1999,7432035390.12856,,,185394056458.9843,84.208,77.475,54.386,30.166300540623435,1.22310377157804,,3.0561900138855,77.6744625462533
Finland,FIN,2000,6762661528.32002,7.09,,196097527314.8437,81.956,75.821,53.431,26.302348907330632,1.24114750368778,21.63,3.24137997627258,167.1645716958779
Finland,FIN,2001,7056967322.60338,7.25,52.6491051490089,201215710279.2968,81.574,76.139,40.244,15.74233060812295,1.14451283258445,21.22,3.19372010231018,138.20036723821948
Finland,FIN,2002,7816063245.06824,7.63,55.419204422028,204650762188.6718,81.263,75.367,40.191,10.881036099491808,1.15463722865486,20.74,3.25307989120483,102.40652596931317
Finland,FIN,2003,9664094756.10059,7.94,60.2705783893139,208751521832.42175,81.253,74.816,39.095,10.93099404484255,1.44685726264926,20.34,3.29821991920471,82.91387805835524
Finland,FIN,2004,11176431217.1139,8.06,63.7259224731982,217085073153.9062,80.784,73.798,37.165,10.3019988258362,1.47016356457354,19.86,3.30907011032104,95.58426750478812
Finland,FIN,2005,11562598380.3368,8.29,69.2459028338606,223119713766.01553,79.935,73.806,36.755,,1.46451773981136,19.58,3.32369995117188,
Finland,FIN,2006,11982818672.7423,8.28,73.3986130470743,232105658667.1874,79.038,73.205,37.45,,1.44240186243663,18.82,3.33214998245239,
Finland,FIN,2007,13627769119.6993,8.08,76.2775829627095,244405718572.65616,78.729,72.64,34.173,,1.28752050624668,19.0,3.33703994750977,
Finland,FIN,2008,15569050291.6225,8.34,80.1003783491622,246321847334.76553,79.14,72.536,33.746,,1.39093940428535,18.57,3.53696990013123,
Finland,FIN,2009,15424397239.7567,9.16,86.3029376000704,226432719257.42175,78.012,71.823,31.489,,1.56074235593355,18.32,3.73401999473572,
Finland,FIN,2010,15335922084.6284,9.14,88.1350887356957,233646772072.26553,76.985,70.545,31.603,,1.49175815960034,18.8,3.70531988143921,
Finland,FIN,2011,16654899386.5915,9.22,89.3786805927333,239599308730.46863,76.758,69.54,31.442,,1.48940898392913,18.15,3.61806011199951,
Finland,FIN,2012,17516098906.6025,9.59,91.7736536060526,236250798826.5624,76.635,69.119,30.563,,1.52658465854544,17.46,3.3983199596405,
Finland,FIN,2013,18214012583.6976,9.81,92.9370940823508,234120534076.5624,75.248,68.189,29.924,,1.53386093450991,17.79,3.27136993408203,
Finland,FIN,2014,18290512624.7152,9.78,92.8959820587055,233266209150.78113,75.135,67.114,28.53,,1.45193018748459,17.64,3.14751005172729,
Finland,FIN,2015,15034168149.9891,9.65,94.4489911772359,234534382384.7655,75.089,67.161,28.112,,1.44996097168673,18.63,2.87195992469788,
Finland,FIN,2016,15044210680.4108,9.38,93.9995770464973,241128217493.74988,74.365,66.505,26.266,,1.41965262644931,19.27,2.72442007064819,
Finland,FIN,2017,14799818750.8887,9.13,93.3690085328832,248826017928.90613,73.906,66.342,27.82,,1.35129760805299,19.05,2.72786998748779,
Finland,FIN,2018,15826818215.3172,9.05,94.2487428360932,251661932877.3437,74.804,65.727,28.528,,1.36253437390239,18.43,2.75748991966248,
Finland,FIN,2019,15429438399.7825,9.17,95.3835185818276,254744159687.4999,73.753,66.117,27.69,,1.35371761625629,17.42,2.79960989952087,
Finland,FIN,2020,15803988893.7515,9.63,101.032608239021,248745023487.89053,74.071,64.475,27.365,,1.42582276779338,16.47,2.91243004798889,
Finland,FIN,2021,17317413556.7777,10.25,99.3812434174832,255804854010.93744,75.597,65.224,28.641,,1.26152989821883,16.1,2.98934006690979,
Finland,FIN,2022,,,95.6400572310198,259221044201.17175,74.039,66.771,30.931,,1.72168290261653,,,
Finland,FIN,2023,,,91.6617739756866,256537132518.7499,73.942,65.267,33.65,,,,,
France,FRA,1960,,,,521063228283.46515,,,,,5.42848588493053,,,
France,FRA,1961,,,,547012759862.2385,,,,,5.29560753876716,,,
France,FRA,1962,,,,584447414128.3165,,,,,5.15887134953187,,,
France,FRA,1963,,,,620879995184.5333,,,,,4.74008571749863,,,
France,FRA,1964,,,,662181550405.3271,,,,,4.54025026669875,,,
France,FRA,1965,,,,694373557660.3947,,,,,4.39531951376613,,,
France,FRA,1966,,,,730840925274.2712,,,,,4.29010327424386,,,
France,FRA,1967,,,,766806695424.4508,,,,,4.2952459469189606,,,
France,FRA,1968,,,,801246352783.8336,,,,,4.13684603777682,,,
France,FRA,1969,,,,858210765011.495,,,,,3.67975172675766,,,
France,FRA,1970,4322531002.71642,,,910636112294.5552,,,,,3.4585577173322597,,,
France,FRA,1971,4669870960.10417,,,959053168957.196,,,,,3.31609304824223,,,
France,FRA,1972,6129089726.91807,,,1002319594950.897,,,,,3.23030459043129,,,
France,FRA,1973,7691835592.22157,,,1065911376205.149,,,,,3.1437192047969797,,,
France,FRA,1974,10299819967.2668,,,1111755362632.654,,,,,3.08644058078624,,,
France,FRA,1975,14108609453.8779,,,1101083792491.426,,,,9.78292717995896,3.1971454640285,,,1.5644363830995944
France,FRA,1976,14562041791.8601,,,1149055358647.7358,,,,7.359218080642084,3.15613958423347,,,1.0780995825568942
France,FRA,1977,16448408665.4186,,,1188862221373.2822,,,,6.807208480901675,3.23156861034418,,,0.8501521803609435
France,FRA,1978,20332848837.2093,,,1236161624649.2195,,,,8.956291070977809,3.1514873141178104,,,1.8785919177547787
France,FRA,1979,24666049953.7465,,,1280045228283.4597,,,,8.99972283167173,3.13939544307514,,,1.536263851736521
France,FRA,1980,28258429059.2984,,,1300253881649.6355,,,,7.78796547358169,3.15520508491915,,,1.343022319321779
France,FRA,1981,27256260712.1303,,,1314153853595.8213,,,,6.194030307754151,3.24613261046416,,,1.290759738031511
France,FRA,1982,26969801377.383,,,1347078619777.783,,,,5.068743151321953,3.2238391338373003,,,1.2244165924616333
France,FRA,1983,25647523883.2946,,,1363794045035.677,,,,6.812248535307573,3.2371317747522497,,,1.360894700943257
France,FRA,1984,24783248517.6011,,,1384438090121.8535,,,,7.7368503716956845,3.1873692509231404,,,1.320326768029645
France,FRA,1985,25963193896.9193,,,1406904493488.1882,,,,14.299500440682126,3.1439328022972597,,,3.1521441192890487
France,FRA,1986,34865134008.9024,,,1439787739478.7568,,,,19.90241151576978,3.08576501575346,,,7.174953504927596
France,FRA,1987,41430012004.8019,,,1476673666392.5703,,,,16.65413141791367,3.12045160513517,,,9.57080227574613
France,FRA,1988,44099693866.3144,,,1546714398124.4973,,,,21.876940358295094,2.96318060884889,,,6.31869036915744
France,FRA,1989,43223510178.9019,,,1613901522615.4326,,,,32.984058403744385,2.8799353124635,,,10.809305904499054
France,FRA,1990,54764729550.6567,,,1661090955411.7024,,,,24.558168587513023,2.80526762706676,,,9.62163340575542
France,FRA,1991,57267091035.9261,,,1678502109603.766,,,,28.22028197635808,2.8121364380672103,,,9.727105801475671
France,FRA,1992,61905001239.1576,,,1705347110174.8438,,,,23.358398844191296,2.69066071063176,,,8.330101222564796
France,FRA,1993,66459925874.45,,,1694626166709.983,80.069,72.515,45.029,34.47117993046259,2.68953480643636,,,12.139545259294346
France,FRA,1994,72722835538.7524,,,1734592373238.8289,79.321,71.862,44.636,32.46243756219981,2.66037496035159,,,14.744004538816665
France,FRA,1995,86748597713.2342,,,1771133801947.6675,79.474,71.666,44.094,31.225107574739,2.4924961893683597,,,13.194555736357945
France,FRA,1996,87445033978.7153,,,1796159810500.6975,81.631,71.632,44.973,36.49034010106479,2.41447395059335,,2.2228000164032,16.81088672678169
France,FRA,1997,78826615043.5269,,,1838123429815.5337,81.274,71.41,44.11,46.4183185924564,2.3754096531412703,,2.14699006080627,27.08038366539628
France,FRA,1998,77616903015.8504,,,1904087419529.2537,79.264,72.116,43.966,10.055871944735394,2.22620830652768,,2.09475994110107,40.18179352331836
France,FRA,1999,76908048991.8535,,,1969233367607.742,79.394,71.949,44.124,100.65633331523604,2.17784297022174,,2.10767006874084,48.4616714919654
France,FRA,2000,67770522458.9498,9.58447742,,2046499571261.1829,79.796,71.647,43.677,105.93088070983954,2.08501824480333,7.27349615,2.09346008300781,79.10588795973858
France,FRA,2001,68441796649.382,9.7056284,76.9794029671142,2087096421588.522,79.911,71.062,43.086,85.26525185168617,2.03069528996546,7.33573961,2.13804006576538,71.19973537865111
France,FRA,2002,74487021509.0573,10.02218628,76.0706362099659,2110796058518.4023,80.179,71.009,43.055,64.40715443553589,2.04625799037992,7.13796902,2.17448997497559,68.77172020575321
France,FRA,2003,97002475163.3837,10.08283424,75.5721281979265,2128171303325.761,80.522,70.935,44.07,73.51002512130403,2.0956804128006,7.37661839,2.11994004249573,59.79914148801861
France,FRA,2004,108093597483.622,10.16429329,76.6170447629985,2188393293109.3516,80.324,70.603,44.0,73.55563658414849,2.10435083527246,7.24623203,2.09460997581482,62.451146805473115
France,FRA,2005,109940550477.318,10.2148447,80.1488755057605,2224791087607.9087,74.413,67.689,36.223,80.04356157983517,2.02370691892637,7.36894655,2.05151009559631,57.873774058095776
France,FRA,2006,115034474651.514,10.38566494,84.2600523442078,2279283420792.278,73.998,67.155,36.084,104.64183871410268,1.97509829987374,9.358778,2.05094003677368,86.85825592788024
France,FRA,2007,132415920352.897,10.31564426,88.8146454032225,2334550031985.4214,74.585,66.892,35.638,102.9974526865702,1.90752863357749,9.52839565,2.0245099067688,108.83905275276952
France,FRA,2008,146113838699.654,10.50084686,92.5250705186762,2340501872979.0425,75.725,66.6,34.817,50.247584555342165,1.89707589581907,10.02970791,2.06117010116577,82.10672305517942
France,FRA,2009,141465804907.02,11.28756237,95.0680688403664,2273251909006.5205,74.997,66.378,34.919,72.0572491777284,2.0981473345272903,10.16672707,2.21206998825073,47.54398816188458
France,FRA,2010,138027356647.8,11.22560215,95.8849068981987,2317567536989.1377,75.286,65.478,34.942,72.26387973887174,1.96941935275241,10.23503876,2.17857003211975,51.04268014866279
France,FRA,2011,145595741808.546,11.18497562,96.8263221997611,2368384855035.173,75.344,64.582,34.687,54.236352703957614,1.89140621361087,10.23990726,2.19161009788513,46.41827161358608
France,FRA,2012,137391699950.06,11.29740047,96.5546312626747,2375801091055.5366,76.181,64.111,34.435,67.37741798178767,1.87108059984757,10.11995983,2.22707009315491,40.03757774122478
France,FRA,2013,141337651853.696,11.39603043,96.0201947015595,2389493466482.809,76.164,63.186,33.309,81.8344930845197,1.84987591828694,10.01569843,2.23703002929688,39.31597996666071
France,FRA,2014,144592294968.361,11.53937244,94.0892609192168,2412341398046.8433,77.381,62.473,31.764,73.03647536001677,1.86296143947269,9.96313763,2.27591991424561,40.9185073788111
France,FRA,2015,122983667372.482,11.44817352,95.0736706889274,2439188643162.4985,77.515,62.346,30.81,85.6152440629774,1.87225828127684,9.73821735,2.2270200252533,54.45926102204734
France,FRA,2016,124490738066.408,11.47060013,97.3896762451944,2465909086487.9365,77.289,61.848,30.227,87.30601391773115,1.91728236804142,9.62385559,2.22237992286682,
France,FRA,2017,130677773879.56,11.35469437,101.371818902841,2522413420333.7812,76.602,61.034,30.15,105.94044570900832,1.90864201234437,9.69319725,2.1988799571991,
France,FRA,2018,139071469163.08,11.20798969,104.272404843046,2569458097202.237,76.548,60.466,29.408,84.77200972455863,1.84300872300244,9.49986362,2.19666004180908,
France,FRA,2019,133751500350.201,11.0888586,106.674953387197,2616812485718.0073,76.637,59.141,28.477,,1.8364614707329,9.45291996,2.19179010391235,
France,FRA,2020,128596556180.001,12.13096142,125.421471444005,2419492808873.395,75.651,57.106,27.624,,2.0028401160110803,8.83838749,2.28188991546631,
France,FRA,2021,146120155219.451,12.30787277,121.010639785973,2575192242890.6133,77.38,59.159,28.275,,1.91536145421393,8.92467976,2.2191801071167,
France,FRA,2022,,,119.964101289383,2638406985036.3213,77.274,59.298,28.454,,1.93872341806871,,,
France,FRA,2023,,,113.508722485819,2656973944325.3457,77.218,58.87,28.72,,,,,
Germany,DEU,1960,,,,909411445730.986,,,,,3.7698628621708,,,
Germany,DEU,1961,,,,948501947115.3192,,,,,3.73990627566646,,,
Germany,DEU,1962,,,,992355659168.2622,,,,,4.4959672202832905,,,
Germany,DEU,1963,,,,1019499527829.7275,,,,,4.89928397485692,,,
Germany,DEU,1964,,,,1087188892209.1948,,,,,4.38429971954757,,,
Germany,DEU,1965,,,,1144202861287.2764,,,,,4.09107245058985,,,
Germany,DEU,1966,,,,1176379919903.1497,,,,,3.9092968375277697,,,
Germany,DEU,1967,,,,1172494848923.6948,,,,,4.07767629351234,,,
Germany,DEU,1968,,,,1238960921045.952,,,,,3.40638728996724,,,
Germany,DEU,1969,,,,1330868315234.9238,,,,,3.3986228937298697,,,
Germany,DEU,1970,8894434525.73077,,,1398784449060.7854,,,,,3.0126306441914,,,
Germany,DEU,1971,10287347357.9435,,,1442604165833.2708,,,,,3.0602135619165702,,,
Germany,DEU,1972,12325978226.7067,,,1504641069065.5234,,,,,3.16750756612331,,,
Germany,DEU,1973,16376361407.2448,,,1576525098914.3933,,,,,3.15961733306638,,,
Germany,DEU,1974,18305632464.6663,,,1590557256007.342,,,,,3.26114133037708,,,
Germany,DEU,1975,20197331572.462,,,1576771277634.5652,,,,10.476250380252788,3.28321616081458,,,2.1390702957973566
Germany,DEU,1976,21413682866.242,,,1654809762173.5771,,,,10.274041843257976,3.1355665940907897,,,2.032682920894385
Germany,DEU,1977,24700982589.0676,,,1710199854384.857,,,,10.841185848398178,3.0382937113130297,,,2.1935118483365925
Germany,DEU,1978,30567710047.7118,,,1761651094839.9768,,,,11.302505418303417,3.04944455208258,,,2.5394682323875215
Germany,DEU,1979,36275595026.1445,,,1834766016070.6804,,,,9.008949286535127,2.9641823832573,,,1.681662349027704
Germany,DEU,1980,39119989335.0549,,,1860614725103.5696,,,,7.546707359329971,2.96134975965833,,,1.488865214657383
Germany,DEU,1981,32895978995.2401,,,1870461852829.7,,,,7.8183091563042,3.0418796886871,,,1.7116699961963164
Germany,DEU,1982,31885608859.5148,,,1863076506757.724,,,,8.879110481293301,3.03429562949999,,,1.9051942931740533
Germany,DEU,1983,31742703274.6074,,,1892371711215.9424,,,,10.75271904465027,3.0269739405214,,,4.007640880748674
Germany,DEU,1984,29982561036.3549,,,1945792376994.3855,,,,10.807746212364544,2.92622466159061,,,3.7108188142452696
Germany,DEU,1985,30291758455.3547,,,1991089163868.8765,,,,24.33793026786392,2.86737948445472,,,11.686599711830326
Germany,DEU,1986,43159355194.0915,,,2036632127244.5132,,,,24.62842925673795,2.79032856698511,,,14.51176387386434
Germany,DEU,1987,53473593241.5668,,,2065188797761.2417,,,,16.828493381298657,2.77229902629809,,,32.6925760061152
Germany,DEU,1988,58006050091.3241,,,2141750213307.7612,,,,17.903303709178463,2.64090993011822,,,24.644077357301367
Germany,DEU,1989,57984237034.2244,,,2225204617485.9126,,,,26.103213726988045,2.53243053363675,,,24.879299606505565
Germany,DEU,1990,73425737348.9891,,,2342139255489.1016,,,,20.055119630610577,2.51843270660831,,,30.61977797543257
Germany,DEU,1991,76908942974.6611,,,2461781853866.6157,,,,19.829912643460716,1.9978349881887896,,,23.41306265197377
Germany,DEU,1992,87655717863.494,,,2509123803633.3696,77.848,64.773,38.742,15.42017566067001,1.8604799411357904,,,20.176847000693275
Germany,DEU,1993,85071132671.2411,,,2484613432320.155,78.332,63.967,39.007,21.32434494565621,1.6935383226344198,,,25.567066455859592
Germany,DEU,1994,90385268953.8389,,,2544042703990.729,77.678,64.453,38.187,22.63832924041431,1.5502764327538898,,,27.37791095794048
Germany,DEU,1995,108454581684.182,,,2583326450250.065,77.838,63.915,37.329,22.32869691619911,1.49502201427653,,,22.43547192773183
Germany,DEU,1996,104899339745.256,,,2604143486148.096,77.503,65.311,36.361,26.62067257460783,1.46585845994395,,2.1446099281311,5.9989986414972565
Germany,DEU,1997,95003185954.2804,,,2650813925428.057,76.494,65.02,36.339,37.307261359406475,1.40930173264786,,2.18831992149353,44.675682453458435
