location,year,Alcohol use disorders,Cardiovascular diseases,Diabetes mellitus,Liver cancer due to alcohol use,Motor vehicle road injuries,Opioid use disorders,Police conflict and executions,Road injuries,Self-harm,"Tracheal, bronchus, and lung cancer"
Latvia,1980,411.06252726738694,18772.56437125849,59.30884572899412,23.72028222582328,273.0065530234171,34.790422978957665,0.0110586231217797,776.5058974409475,836.4443273656117,1036.2179550757712
Latvia,1981,406.241872959076,18790.78486625896,81.86284058047526,24.191610650477628,276.23366576157963,36.69052062307813,0.0116654231962889,789.5219797314758,864.2203909779,1081.7071790167065
Latvia,1982,369.4029472658662,18079.916685803048,91.28016967961617,23.20843595511452,266.1981017050282,34.738530448059734,0.0115850506878843,758.7612888061199,853.2678990113493,1105.2896594262422
Latvia,1983,344.6714907605924,18909.652115651286,95.2200286983979,24.24824119478215,273.316113423495,33.58090050975156,0.0124438267025124,782.7082435618337,864.4252002155249,1130.7696422589531
Latvia,1984,330.29158183948726,19989.09888659051,107.16782283725829,25.622059994538635,263.88412763008864,32.848580669527024,0.0122655860762313,751.3687175331011,865.0591291011266,1152.5259176823388
Latvia,1985,311.926542855767,20489.427926137687,126.55730661233046,25.85413280952824,233.32392334717656,31.650771466310772,0.01120179181039,668.1572157664151,804.9924621739561,1156.38684656623
Latvia,1986,236.06229403140048,18802.402348843923,119.82372026488066,23.723002859033485,197.4704331588932,27.034722010400497,0.0109810302837901,574.1466474184327,686.8555905589271,1181.7831249452058
Latvia,1987,220.51730686093455,19033.48158966987,133.43890321673746,24.98232232382591,216.3171083085326,26.677913760148925,0.0105145756857483,619.670580505788,653.5915152748353,1227.7514639305205
Latvia,1988,221.3265788857325,19119.361237023917,154.68402092937365,26.32979982774596,257.2354591622699,27.143706105091123,0.012145755864444,733.3778369519547,659.01555103258,1212.8447468228833
Latvia,1989,249.68336180764652,19729.169756777825,186.1516281827052,28.595078766939988,331.5868432999679,29.540860834951204,0.014302126904687,925.6256998866938,722.4799569224405,1259.8076329083326
Latvia,1990,292.46336967524365,19968.61298768927,219.1541176573206,31.603240152341364,375.62430552082094,31.29638815432235,0.0150976760961259,1029.6712496591042,764.5916861007628,1285.1116945709923
Latvia,1991,334.6185701452975,19968.606654728315,237.12870481527227,32.729109287734914,388.94529658098617,33.36235004066844,0.0158998336977577,1045.7869752813683,825.7626160917912,1304.9186952612015
Latvia,1992,398.0988137799393,20503.503106800497,247.6815959648387,33.343346446031056,358.4264382871328,35.85848455934753,0.0179765083160462,945.5988418538748,960.4425159082098,1267.5595674269955
Latvia,1993,567.1821540051734,22918.42227809734,285.68543820603355,36.30590346994137,356.13844840325623,41.92256363730293,0.0207131194853727,922.3056902944868,1143.849683769183,1322.9048143493917
Latvia,1994,735.0752563007358,24449.855726669855,321.4938652814418,39.632708945649206,365.99819021360514,46.58439338056128,0.0238230665341036,936.4232135777572,1210.0110663471896,1400.900896111708
Latvia,1995,649.3223828854582,22753.63081598107,312.2804116293731,40.34742524392,313.863636681342,44.09079143719555,0.0234833304665598,794.770321773667,1148.9275821088495,1316.6007276467722
Latvia,1996,475.44296249583704,19778.026704399603,269.07544728947676,36.500168796776904,253.76870710482083,39.354820779547445,0.0198791292205666,634.0918072687018,1005.1886956198524,1170.8924578825236
Latvia,1997,413.64462452120415,19041.890750025952,261.8129214682018,36.14687658953865,257.9959661650334,39.286463472395646,0.0105631259056424,603.679925702672,962.4412779604212,1137.1162574702178
Latvia,1998,460.4065254048639,19643.56115192538,277.5958186593006,38.54014579165257,308.814257378873,44.1075811455559,0.0089314868902859,675.3500029086824,949.0282360408802,1209.9030037557927
Latvia,1999,449.9373136235646,18636.846617917156,261.89235519005257,36.77883527504633,289.9390880134161,45.01280613295764,0.0086370838367774,652.4456684127086,871.1957386335328,1174.239702786349
Latvia,2000,437.26248179972106,18170.574478311548,243.98786167626457,37.570791469667974,273.9652959454446,46.64149180409596,0.0090424072002498,627.5493901291352,830.075030296132,1141.1328579524586
Latvia,2001,446.82692407157856,19052.5887253612,260.66015091897657,39.08681598625579,269.7271454522108,49.58730145149897,0.0092272607804516,617.6817152255896,808.3692289352963,1193.643431778553
Latvia,2002,375.1456330675563,18812.884080916232,247.30176848946525,40.293330173311034,262.63091842959676,49.37839384615854,0.0092721697952958,588.032334398824,761.0081192024319,1169.7828999571775
Latvia,2003,353.19337625664826,18772.552998731306,247.27594968368592,41.88477379266554,246.54385672298432,48.93761467701334,0.0091332191916749,550.9570787912653,706.2907541303123,1114.0477350492718
Latvia,2004,356.00312820129324,18561.3866944094,230.25270285554427,44.460833885024066,235.79162203043077,50.546842032074345,0.0086179741315903,523.6925054909,651.7382874250573,1129.2683689809437
Latvia,2005,379.5668425006278,19126.532691840195,237.17830168190793,45.87416560207449,228.26553856605815,56.738584364204335,0.0079308649129178,500.373212355005,631.351956741897,1174.9347393022072
Latvia,2006,395.46915244534733,19851.48476333969,275.61442872438914,49.24303867557741,226.4409358387231,61.24484963713284,0.0075874326621695,481.9538270572904,601.6487676335724,1233.0374859728445
Latvia,2007,347.0654241799773,19258.65657981041,301.31825001676793,47.348470273451234,227.37474543575465,59.29324768530939,0.0068231298980796,462.27860651703656,568.3746656423735,1186.5821138635802
Latvia,2008,302.4451239241006,17888.38771154956,294.8995994440065,34.912231155562125,183.739066137573,51.25319998085078,0.0075544622946923,371.54059989045334,583.996538607032,1107.950879669501
Latvia,2009,286.704664120271,17179.415351567677,328.48989676833736,34.44264898579157,145.53504274157802,43.92299836677206,0.0056466042529928,291.35586916292874,573.0518619228234,1080.4204868735376
Latvia,2010,277.68444781715607,17090.016228613695,342.8997476391051,37.572666286038086,125.9036245542863,38.906662463609145,0.0047979847731226,258.542655678581,540.5597135873071,1083.6646882547182
Latvia,2011,264.5173020869646,16721.220259702426,327.4125883449396,41.25421691135416,112.08581891272809,34.57377180156297,0.0045718692975189,232.112898553353,507.08643811578503,1076.8035741586095
Latvia,2012,260.759613206962,16504.631444806557,313.80187362267293,40.67817047342732,112.83469501483002,33.75947108696653,0.0043465701549431,228.14196537570731,499.2091225776581,1048.5536363362878
Latvia,2013,256.69092605478664,16689.114195447062,330.050435929029,41.01728776793397,116.13403609255646,33.097857428178564,0.0049367813960709,230.87715324046903,478.24826993324194,1045.6082179276598
Latvia,2014,251.26973186055048,16156.659686075129,373.6446333382529,43.149771490583,118.75842577188196,31.828318957563248,0.0047300189380321,232.6723941148879,452.3190040064715,1005.3540667524304
Latvia,2015,256.0827035321679,15846.021302685753,411.8808544213284,42.43141021827287,106.065298687879,30.979912578554337,0.0044223641506936,212.9573472771425,443.3107918616362,956.7797517689504
Latvia,2016,231.81331810974504,15764.717106109683,480.961031143959,45.76751485213173,97.29407086337616,31.252923479875587,0.0038129024515329,194.1310634746782,427.8197423765318,968.289616472511
Latvia,2017,235.37817825150535,15695.054607901708,558.9898046740934,52.03182602972967,87.71049032502007,32.61646361173775,0.0035423344576714,177.67065038738613,415.75443489043744,999.996581826697
Latvia,2018,229.1763222337966,15625.472265419574,591.6005048661101,54.23474654330415,89.04174890238968,32.56195068515824,0.0035414055249919,179.96477271617954,396.4815224203985,979.0724245637402
Latvia,2019,210.01239718230997,15044.971842965057,567.8671807734796,52.410252932365864,82.75698322750006,31.512965478439003,0.0033476318565728,165.69423766035416,366.4145245613127,913.4990059550036
Latvia,2020,205.4901976166955,15226.897659838654,567.5760566112009,52.80470322539625,78.28256143396148,30.49084519069407,0.0031906617461766,157.9787916434915,354.8158571834367,928.2908784059908
Latvia,2021,211.56640596015683,14911.248431496368,561.7032616624014,53.76323830776461,79.67714016117446,33.461986213187785,0.0031082550536604,159.02970062502916,363.1387702056499,907.4715428496936
Lithuania,1980,679.9999327455195,18833.65108233827,91.9032138703822,19.086109350480648,261.16559861159107,53.05866971216524,0.006098890887277,938.0489023418966,1254.345516589426,1133.593007931118
Lithuania,1981,685.511733692337,18578.255590642908,91.33071458454488,18.789406563696897,263.650193578085,54.919868418874074,0.0066082392114518,942.9416580844036,1262.3174200904746,1174.6837142424033
Lithuania,1982,651.038843603053,18490.654280495015,92.36253415088824,19.741524035077184,272.73987094618184,54.36687134418783,0.0068011455542501,968.325005734882,1268.3030393637769,1201.0034786849276
Lithuania,1983,648.5102291302791,19326.519666158256,99.27750231439708,20.512004516096468,262.95847243666225,53.10391315042905,0.0072032059884333,939.4236989544544,1276.70405599431,1221.0336655925569
Lithuania,1984,643.1417736346395,21148.35338901135,118.54611703345428,22.539521358154825,254.57922229809856,53.62418446389717,0.0072521496409584,897.6657687671194,1306.0031588047882,1276.386140096031
Lithuania,1985,604.2297608332354,21365.60853222688,122.36842998710064,23.55921849667248,235.37509352284832,49.93862315125851,0.0064499707068565,826.1920748638579,1254.4205817803331,1328.1091110039993
Lithuania,1986,458.5118626995747,19794.723935144615,110.67673802815088,24.260770157642035,204.3095353469803,41.366518900517335,0.0061117388497385,732.0536907384329,1038.4448485561252,1314.671702836992
Lithuania,1987,442.75899093654726,20625.257059411237,122.89749219710404,26.78013745208886,223.11664190297648,41.04589357463817,0.0058409015848673,794.5920702495969,1085.4341862357371,1412.258309717103
Lithuania,1988,439.1127734462399,20666.957568471727,134.22543538627508,28.61963486322736,271.324278958324,41.16582477367715,0.0067225966554066,956.0916305373802,1052.202197600892,1424.499634049709
Lithuania,1989,482.1679930074007,21529.557227763304,159.50386063559526,29.2595899817714,322.50208788087,43.98304500473042,0.0078710327403141,1134.6632263840506,1098.279928731807,1473.8076927745412
