measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Slovakia,Both,All ages,Liver cancer due to alcohol use,Number,2004,136.9907661789506,175.79166865176518,99.11930650652549
Deaths,Slovakia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2004,2250.0870747976537,2500.0756247552677,2027.8974318186024
Deaths,Mexico,Both,All ages,Self-harm,Number,1996,3901.103344065207,3999.019178495248,3795.53514901383
Deaths,Mexico,Both,All ages,Police conflict and executions,Number,2013,81.98375052911915,88.9483433874978,76.49592430126148
Deaths,New Zealand,Both,All ages,Road injuries,Number,2006,429.88135805756355,442.5408729123642,416.78552265494557
Deaths,New Zealand,Both,All ages,Motor vehicle road injuries,Number,2006,314.9187370614648,324.7896536230336,304.1922189415719
Deaths,Mexico,Both,All ages,Alcohol use disorders,Number,2018,3173.7676040218735,3252.564709916214,3093.7605618023435
Deaths,Mexico,Both,All ages,Opioid use disorders,Number,2018,108.41534708888368,115.74468046836763,101.37839062305864
Deaths,Czechia,Both,All ages,Liver cancer due to alcohol use,Number,2019,278.319510357383,342.6169026301468,215.26067685823105
Deaths,Czechia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2019,6149.476953905783,6627.309493366207,5624.795671769809
Deaths,Australia,Both,All ages,Cardiovascular diseases,Number,1998,49906.57982556974,52325.693895904726,45022.88004268426
Deaths,New Zealand,Both,All ages,Alcohol use disorders,Number,1999,30.98369220687838,32.847935521230895,28.999143227370645
Deaths,New Zealand,Both,All ages,Opioid use disorders,Number,1999,26.851160658007785,30.288314691410463,23.89435457892226
Deaths,New Zealand,Both,All ages,Self-harm,Number,1999,549.8666591328541,568.1335378809501,532.258220265047
Deaths,Estonia,Both,All ages,Alcohol use disorders,Number,2000,322.43929316587713,339.1657756888966,305.7507563267195
Deaths,Mexico,Both,All ages,Liver cancer due to alcohol use,Number,2019,891.4617662882088,1017.8399773047379,777.6458563428525
Deaths,Mexico,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2019,8901.885956504182,9197.046967458497,8546.8314968045
Deaths,United States of America,Both,All ages,Self-harm,Number,2010,41966.353822712335,42629.05325868066,41118.084185272375
Deaths,Turkey,Both,All ages,Alcohol use disorders,Number,2019,218.90514563128144,279.02787824145196,129.6719364243163
Deaths,Turkey,Both,All ages,Opioid use disorders,Number,2019,307.0848642607813,373.6509987747251,248.58714327089
Deaths,Turkey,Both,All ages,Cardiovascular diseases,Number,1996,129322.87031803935,141132.8515670386,117661.58814926686
Deaths,Estonia,Both,All ages,Road injuries,Number,2021,64.50078828007143,71.6198828677001,56.866781995771916
Deaths,Estonia,Both,All ages,Motor vehicle road injuries,Number,2021,37.64521738087269,42.07067333234437,32.66987704789806
Deaths,Finland,Both,All ages,Cardiovascular diseases,Number,2007,21662.643290409233,23063.72583907029,18882.117808462233
Deaths,Japan,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2018,88283.05696774175,94467.47391725796,76289.54372792058
Deaths,Netherlands,Both,All ages,Self-harm,Number,2010,1880.5610881062285,1940.3769712263613,1819.4315403061978
Deaths,Republic of Korea,Both,All ages,Alcohol use disorders,Number,2018,1028.3861266533584,1164.1388980729087,800.7771248131103
Deaths,Republic of Korea,Both,All ages,Opioid use disorders,Number,2018,69.59617951982142,81.13885155565846,59.30295225802742
Deaths,Republic of Korea,Both,All ages,Diabetes mellitus,Number,2018,9794.701869422079,11076.139980428006,8303.638547309998
Deaths,Republic of Korea,Both,All ages,Police conflict and executions,Number,2018,0.04319222007716455,0.08507510139414073,0.009756646063087413
Deaths,Turkey,Both,All ages,Liver cancer due to alcohol use,Number,2016,349.7940418651836,498.8039657981386,239.2963032129109
Deaths,Turkey,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2016,29897.95040380345,34513.94208303386,25603.58906864651
Deaths,Australia,Both,All ages,Cardiovascular diseases,Number,2018,44093.93687279783,47389.87047158614,37575.05835040786
Deaths,Latvia,Both,All ages,Diabetes mellitus,Number,1999,261.89235519005257,283.36861726658856,242.2031580129893
Deaths,New Zealand,Both,All ages,Liver cancer due to alcohol use,Number,2018,108.28375785408453,123.84872156662477,94.04788847915422
Deaths,New Zealand,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2018,1922.2327557792398,2078.979973425865,1754.2116740931742
Deaths,New Zealand,Both,All ages,Diabetes mellitus,Number,2018,620.1778015029686,667.7301936034041,545.9705402340746
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,2018,0.917146248935778,1.4477862501094532,0.560712035162259
Deaths,Austria,Both,All ages,Cardiovascular diseases,Number,2018,31207.476486198033,33426.906658403845,26889.44889331444
Deaths,Austria,Both,All ages,Road injuries,Number,2018,450.61196386355147,468.2701272649386,427.8690779323572
Deaths,Austria,Both,All ages,Motor vehicle road injuries,Number,2018,182.64912233377046,191.5090345616701,174.41674080556155
Deaths,Belgium,Both,All ages,Liver cancer due to alcohol use,Number,2018,340.87580288694784,435.7471079382618,260.26637563998514
Deaths,Belgium,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2018,7443.741902268118,8064.795319179513,6776.55904360948
Deaths,Denmark,Both,All ages,Alcohol use disorders,Number,2018,619.6598821088132,650.1098228201222,587.478669964816
Deaths,Denmark,Both,All ages,Self-harm,Number,2018,701.2930996635955,736.9863271523441,662.1683803244136
Deaths,Canada,Both,All ages,Liver cancer due to alcohol use,Number,2004,639.9769025892657,757.6305828910846,531.7527510930607
Deaths,Canada,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2004,19747.602502364924,20730.109803518873,18459.87148032785
Deaths,Germany,Both,All ages,Cardiovascular diseases,Number,2011,321721.86243572924,343397.1320057033,279287.5459557297
Deaths,Switzerland,Both,All ages,Cardiovascular diseases,Number,2016,20776.984712291265,22714.435433859657,17242.514590410436
Deaths,Canada,Both,All ages,Liver cancer due to alcohol use,Number,2011,986.8858833359888,1175.9282573590042,794.2778005038011
Deaths,Canada,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,21248.20057625904,22635.49847009412,19608.19436040012
Deaths,Turkey,Both,All ages,Road injuries,Number,2016,9073.313961500085,10009.200778103335,8203.0879879541
Deaths,Italy,Both,All ages,Liver cancer due to alcohol use,Number,2017,1585.9592310125918,1828.4637146701543,1398.472228672402
Deaths,Italy,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,37333.84038580841,39309.41465311164,33279.04575928562
Deaths,Hungary,Both,All ages,Diabetes mellitus,Number,2009,2531.164370173884,2690.978253263199,2364.4815888128337
Deaths,Australia,Both,All ages,Liver cancer due to alcohol use,Number,1998,241.55887954376394,308.4372033193564,184.83454639176486
Deaths,Australia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1998,7111.809509062351,7484.27517818502,6683.552888648299
Deaths,Australia,Both,All ages,Alcohol use disorders,Number,1998,280.09154980633525,291.7914961107958,268.68840137204603
Deaths,Australia,Both,All ages,Opioid use disorders,Number,1998,640.0853816078927,683.2951075653538,594.1129568116644
Deaths,Australia,Both,All ages,Diabetes mellitus,Number,1998,2872.674634758374,3086.697080416049,2598.9044627419494
Deaths,Hungary,Both,All ages,Road injuries,Number,2018,832.385724295606,875.9629456991138,789.725052611408
Deaths,Japan,Both,All ages,Road injuries,Number,2018,5170.314665354093,5442.70083169269,4681.392102954851
Deaths,Hungary,Both,All ages,Road injuries,Number,2021,757.6062389377541,845.3955383968018,672.2735499905561
Deaths,Czechia,Both,All ages,Cardiovascular diseases,Number,2020,48726.822593852114,52269.526737870474,43949.23028430277
Deaths,Czechia,Both,All ages,Road injuries,Number,2020,660.5013496967081,713.9628688626959,604.4349261119561
Deaths,Czechia,Both,All ages,Motor vehicle road injuries,Number,2020,356.97025169176595,387.6127914904917,324.4751382115588
Deaths,Hungary,Both,All ages,Liver cancer due to alcohol use,Number,2020,149.53535218152317,193.35572631602716,111.3611146468291
Deaths,Hungary,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,8691.574286382705,9659.549084359125,7644.273971585607
Deaths,Poland,Both,All ages,Road injuries,Number,2020,3771.6017533455333,4022.928203617918,3536.1166659201363
Deaths,Poland,Both,All ages,Motor vehicle road injuries,Number,2020,1805.4019460881145,1928.3050229354205,1694.4501964563892
Deaths,Slovakia,Both,All ages,Alcohol use disorders,Number,2020,170.49647009601304,216.1834756717847,116.41340255972864
Deaths,Slovakia,Both,All ages,Opioid use disorders,Number,2020,26.734933666300375,35.047128181177165,20.891498262895194
Deaths,Slovakia,Both,All ages,Diabetes mellitus,Number,2020,863.5824281055491,1014.4006101961037,715.0070417606111
Deaths,Slovakia,Both,All ages,Self-harm,Number,2020,675.8468553578184,771.155156701107,585.1338656982099
Deaths,Slovakia,Both,All ages,Police conflict and executions,Number,2020,0.001051405625665094,0.00170682636337336,0.0003941231394579486
Deaths,Slovenia,Both,All ages,Self-harm,Number,2020,353.871821568008,387.06389131439204,323.1061519635452
Deaths,Estonia,Both,All ages,Liver cancer due to alcohol use,Number,2020,42.18125329845953,53.32617982798639,32.35324311371149
Deaths,Estonia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,663.6231729383186,731.6723372408969,586.1602086505188
Deaths,Estonia,Both,All ages,Opioid use disorders,Number,2020,46.736562859759594,54.108617453085564,38.654927492573655
Deaths,Estonia,Both,All ages,Diabetes mellitus,Number,2020,305.9994791080538,334.66174046297635,274.87438697236934
Deaths,Estonia,Both,All ages,Police conflict and executions,Number,2020,0.00383333589730864,0.00542509444422234,0.0029594434063275675
Deaths,Latvia,Both,All ages,Alcohol use disorders,Number,2020,205.4901976166955,221.10942727789026,186.99246224286208
Deaths,Latvia,Both,All ages,Opioid use disorders,Number,2020,30.490845190694074,35.08319733892354,26.365835782244524
Deaths,Latvia,Both,All ages,Self-harm,Number,2020,354.8158571834367,383.20578504982194,327.07960490895255
Deaths,Republic of Korea,Both,All ages,Alcohol use disorders,Number,2011,928.8133560199531,1091.4271959103362,823.2198961025397
Deaths,Czechia,Both,All ages,Liver cancer due to alcohol use,Number,2021,288.11431748728046,369.7149915188517,217.7364455285397
Deaths,Czechia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,6189.493223030516,6955.7547624336175,5429.454807425193
Deaths,Finland,Both,All ages,Road injuries,Number,2011,269.176549437581,281.13887077808806,255.1198060456579
Deaths,Finland,Both,All ages,Motor vehicle road injuries,Number,2011,143.2945848875335,150.05724323228708,135.04148608702488
Deaths,France,Both,All ages,Cardiovascular diseases,Number,2011,147771.5015407831,157825.95800869723,127923.67339250809
Deaths,France,Both,All ages,Road injuries,Number,2011,4463.778927909141,4614.049853166839,4287.181188713463
Deaths,Germany,Both,All ages,Liver cancer due to alcohol use,Number,2011,3430.322388845026,4049.0142626450584,2807.626907099672
Deaths,Germany,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,48850.25148478668,51370.959178640296,45616.0067183874
Deaths,Czechia,Both,All ages,Liver cancer due to alcohol use,Number,1996,292.98492496458863,357.1543072541678,235.09458361250734
Deaths,Czechia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1996,6097.885730453006,6396.603094223146,5790.574541806366
Deaths,Greece,Both,All ages,Alcohol use disorders,Number,2011,44.79820547259756,47.19046434087477,42.461982112568926
Deaths,Greece,Both,All ages,Opioid use disorders,Number,2011,256.55219248784977,276.86668977800537,238.11981352211052
Deaths,Greece,Both,All ages,Diabetes mellitus,Number,2011,1293.171605210142,1397.808062319215,1162.4536029941553
Deaths,Greece,Both,All ages,Police conflict and executions,Number,2011,0.01729933454513811,0.026483141930523348,0.011468040239167167
Deaths,Iceland,Both,All ages,Self-harm,Number,2011,39.74671545580136,42.46541759501781,37.013756927506655
Deaths,Ireland,Both,All ages,Road injuries,Number,2011,203.36453608752086,212.77356576989027,194.5381484532009
Deaths,Ireland,Both,All ages,Motor vehicle road injuries,Number,2011,103.74252594204053,109.17709083982547,98.69862581634581
Deaths,Israel,Both,All ages,Cardiovascular diseases,Number,2011,10535.22769380541,11257.793905863353,9241.667603311416
Deaths,Italy,Both,All ages,Liver cancer due to alcohol use,Number,2011,1901.4264678717486,2190.106468879882,1680.0118429203883
Deaths,Italy,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,37135.4014745721,38914.598804273824,33798.00298607281
Deaths,Italy,Both,All ages,Diabetes mellitus,Number,2011,19966.80065190172,21598.324550455087,17060.61082503658
Deaths,Italy,Both,All ages,Police conflict and executions,Number,2011,0.13377675765554278,0.1651173714951412,0.11916946456496058
Deaths,Czechia,Both,All ages,Liver cancer due to alcohol use,Number,2002,280.3152811827918,335.08648491664593,224.2168740215059
Deaths,Czechia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2002,6018.908587254437,6394.863850711046,5644.981509231758
Deaths,Luxembourg,Both,All ages,Alcohol use disorders,Number,2011,22.098301173071828,23.511722749724427,20.75842876654734
Deaths,Luxembourg,Both,All ages,Opioid use disorders,Number,2011,9.507776277345068,10.357548617849524,8.664070296374874
Deaths,Luxembourg,Both,All ages,Diabetes mellitus,Number,2011,67.13802143927148,72.6251918057998,60.8787097864187
Deaths,Luxembourg,Both,All ages,Self-harm,Number,2011,60.19711174413975,63.992757553841436,56.64438449577918
Deaths,Latvia,Both,All ages,Cardiovascular diseases,Number,2003,18772.552998731306,19400.044124187483,17771.976954568967
Deaths,Luxembourg,Both,All ages,Police conflict and executions,Number,2011,0.0006242049549487829,0.0008485392520061704,0.0005068390769194474
Deaths,Austria,Both,All ages,Diabetes mellitus,Number,2014,2133.297276862861,2312.939938149005,1868.7441958288211
Deaths,Portugal,Both,All ages,Road injuries,Number,2014,834.4308757693883,866.0398663538276,792.4719155072296
Deaths,Portugal,Both,All ages,Motor vehicle road injuries,Number,2014,257.2487397507698,270.7534920396094,244.40569142187056
Deaths,Netherlands,Both,All ages,Cardiovascular diseases,Number,2011,37199.97683148252,39841.986939625924,32411.249157364866
Deaths,Turkey,Both,All ages,Road injuries,Number,2017,8888.413681820679,9916.568030153334,8016.086618870078
Deaths,Netherlands,Both,All ages,Road injuries,Number,2011,786.7264291055698,817.3165953214248,747.652118478205
Deaths,Netherlands,Both,All ages,Motor vehicle road injuries,Number,2011,314.3214615538581,329.7672926041337,298.5581229299102
Deaths,Norway,Both,All ages,Liver cancer due to alcohol use,Number,2011,54.83030732695388,62.564055449706906,48.593540101904296
Deaths,Norway,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,2282.94345256705,2392.196753617902,2108.5364780881737
Deaths,Portugal,Both,All ages,Liver cancer due to alcohol use,Number,2011,351.6752119370211,438.888787641708,278.3309827908666
Deaths,Portugal,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,4429.991741076211,4719.915679573716,4135.916767325453
Deaths,Portugal,Both,All ages,Alcohol use disorders,Number,2011,165.65582326611218,173.2851703806445,157.40575030528248
Deaths,Portugal,Both,All ages,Opioid use disorders,Number,2011,77.11657854013205,83.65721006425052,71.54917253175675
Deaths,Portugal,Both,All ages,Diabetes mellitus,Number,2011,4143.401282842579,4469.531018910802,3679.137556279705
Deaths,Portugal,Both,All ages,Police conflict and executions,Number,2011,0.09443370993806398,0.11659669226479169,0.08197354814808235
Deaths,Spain,Both,All ages,Alcohol use disorders,Number,2011,403.94435452630233,424.2415141611262,385.12468628221654
Deaths,Spain,Both,All ages,Self-harm,Number,2011,3570.5605909552755,3690.9964965470413,3425.9494812781095
Deaths,Sweden,Both,All ages,Motor vehicle road injuries,Number,2011,179.41818639106356,187.10151322877815,171.6234959106024
Deaths,Switzerland,Both,All ages,Cardiovascular diseases,Number,2011,21451.21940072717,23322.426224708503,17945.05902395905
Deaths,Switzerland,Both,All ages,Road injuries,Number,2011,320.99463296100316,334.8366080036841,302.57200442447623
Deaths,Estonia,Both,All ages,Cardiovascular diseases,Number,2003,9877.456110585048,10256.825352137766,9313.666401606553
Deaths,Japan,Both,All ages,Alcohol use disorders,Number,2001,552.2458070307554,568.1797120915919,536.9215930065101
Deaths,Japan,Both,All ages,Opioid use disorders,Number,2001,218.17237376600988,229.82462371111146,206.97374438919184
Deaths,Japan,Both,All ages,Diabetes mellitus,Number,2001,7215.57835744827,7711.427304569436,6336.3186781916675
Deaths,Slovenia,Both,All ages,Police conflict and executions,Number,2008,0.002568253039639716,0.003363241627038676,0.0019895506980353575
Deaths,Netherlands,Both,All ages,Road injuries,Number,1999,1390.8886022048787,1431.950360447036,1344.9187128638598
Deaths,Netherlands,Both,All ages,Motor vehicle road injuries,Number,1999,680.5017959106814,705.4613639749698,654.215317447132
Deaths,Republic of Korea,Both,All ages,Cardiovascular diseases,Number,1996,68174.53635563263,71767.29784566273,63238.2686097417
Deaths,Poland,Both,All ages,Liver cancer due to alcohol use,Number,1996,94.91702839994626,106.6958156382633,83.9582664870176
Deaths,Poland,Both,All ages,Road injuries,Number,2005,6352.2595518786375,6513.480249395096,6198.516103142248
Deaths,Poland,Both,All ages,Motor vehicle road injuries,Number,2005,3050.8662774624477,3143.1316987092205,2963.5939799011503
Deaths,Poland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2001,25214.400257829264,25876.26489850761,24514.98663855137
Deaths,Poland,Both,All ages,Opioid use disorders,Number,2001,154.21993916343962,165.9759115010695,142.4954984279592
Deaths,Poland,Both,All ages,Diabetes mellitus,Number,2001,5045.38670844234,5226.865463947098,4789.064183037422
Deaths,Hungary,Both,All ages,Road injuries,Number,2017,818.7305359140285,862.3233925221685,779.2338727447046
Deaths,Poland,Both,All ages,Police conflict and executions,Number,2001,1.3213169047350686,1.726815988215214,1.1235650000931223
Deaths,Czechia,Both,All ages,Road injuries,Number,2010,882.7472455489586,924.3555649877404,840.1701648788987
Deaths,Czechia,Both,All ages,Motor vehicle road injuries,Number,2010,494.36026848370693,518.7242456755016,467.652635511374
Deaths,Poland,Both,All ages,Liver cancer due to alcohol use,Number,2007,199.99595125714117,221.6891066507641,179.47391570782017
Deaths,Slovakia,Both,All ages,Cardiovascular diseases,Number,2001,27185.015296861093,28203.41849830465,25562.393284591828
Deaths,Slovakia,Both,All ages,Road injuries,Number,2001,776.8576440616757,821.4452648834243,738.9890403867888
Deaths,Slovakia,Both,All ages,Motor vehicle road injuries,Number,2001,366.94808447496854,398.9403207770637,334.85461849092457
Deaths,Slovenia,Both,All ages,Liver cancer due to alcohol use,Number,2001,49.21253505881889,61.87586922334777,36.86172629525498
Deaths,Slovenia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2001,1077.2685756297333,1140.2316476448686,1012.2154700626286
Deaths,New Zealand,Both,All ages,Diabetes mellitus,Number,2012,530.5439154826488,571.672535934737,474.3450436058262
Deaths,Denmark,Both,All ages,Cardiovascular diseases,Number,2020,12713.966055844503,13588.241798311972,10985.58660446639
Deaths,Mexico,Both,All ages,Liver cancer due to alcohol use,Number,2021,1005.4469852393058,1206.2204169233146,818.9967067428819
Deaths,Mexico,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,9454.438276480752,10558.335968897569,8425.793140400727
Deaths,Belgium,Both,All ages,Cardiovascular diseases,Number,2000,35782.64108189789,37866.91533350671,31820.72399668742
Deaths,Estonia,Both,All ages,Self-harm,Number,2002,412.007805098428,430.70555427839497,392.3828647484308
Deaths,Finland,Both,All ages,Road injuries,Number,2018,222.6583448880754,233.7911944469613,208.5449688631476
Deaths,Finland,Both,All ages,Motor vehicle road injuries,Number,2018,114.58225600564121,120.94146959000469,107.32027020156204
Deaths,Chile,Both,All ages,Road injuries,Number,2018,2111.8114116572497,2186.0831077018706,2041.318759502152
Deaths,Chile,Both,All ages,Motor vehicle road injuries,Number,2018,840.0691065425895,876.5804641243219,804.242789449645
Deaths,United States of America,Both,All ages,Road injuries,Number,1998,46876.09856062572,47502.86683985587,45921.33849615818
Deaths,United States of America,Both,All ages,Motor vehicle road injuries,Number,1998,35941.70047597119,36456.39321890008,35190.01204894262
Deaths,Czechia,Both,All ages,Alcohol use disorders,Number,2010,365.4247544945558,386.81906154466054,345.9370924840098
Deaths,Czechia,Both,All ages,Opioid use disorders,Number,2010,70.8268406149818,82.80460556621145,60.68381588764714
Deaths,Czechia,Both,All ages,Diabetes mellitus,Number,2010,2097.5357636360295,2321.5951416535067,1897.1982107823367
Deaths,Czechia,Both,All ages,Self-harm,Number,2010,1745.3078811173743,1811.2941432845366,1684.982002451105
Deaths,Republic of Korea,Both,All ages,Cardiovascular diseases,Number,2019,70373.59144217985,78167.52964134369,58045.731413827096
Deaths,Czechia,Both,All ages,Alcohol use disorders,Number,2009,375.4355052551119,396.6749344446636,355.6565017821055
Deaths,Czechia,Both,All ages,Opioid use disorders,Number,2009,69.84706272636105,81.93680751237481,59.27375827732896
Deaths,Czechia,Both,All ages,Diabetes mellitus,Number,2009,2003.5315529939253,2210.30765259222,1807.363614061033
Deaths,Czechia,Both,All ages,Self-harm,Number,2009,1707.7068428130094,1764.2846406048186,1650.4319883248081
Deaths,Estonia,Both,All ages,Liver cancer due to alcohol use,Number,2002,28.8215137319878,36.74981472890553,21.690427731866137
Deaths,Latvia,Both,All ages,Liver cancer due to alcohol use,Number,2014,43.149771490583,53.531677183133866,33.134501311399895
Deaths,Latvia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,1005.3540667524304,1105.726372605883,907.0516717740422
Deaths,Hungary,Both,All ages,Motor vehicle road injuries,Number,2014,344.8741614022207,365.13252541393916,325.1243159101866
Deaths,Italy,Both,All ages,Alcohol use disorders,Number,2003,291.94799757783994,300.4590633691832,282.244005080702
Deaths,Italy,Both,All ages,Opioid use disorders,Number,2003,532.0603113478942,565.2137989903989,497.89894654340566
Deaths,Italy,Both,All ages,Self-harm,Number,2003,4374.616494786238,4497.716295331631,4211.20390871835
Deaths,Estonia,Both,All ages,Road injuries,Number,2002,231.4649545398975,242.75933189328293,220.42404834711328
Deaths,Estonia,Both,All ages,Motor vehicle road injuries,Number,2002,110.05064350658962,116.29871625206816,104.18721542521956
Deaths,Mexico,Both,All ages,Self-harm,Number,2020,8650.199361086843,9312.884213776924,7999.97383335137
Deaths,Republic of Korea,Both,All ages,Cardiovascular diseases,Number,2020,71777.5586996571,79904.71333581387,58801.99126044003
Deaths,Finland,Both,All ages,Liver cancer due to alcohol use,Number,2019,186.9493858078476,242.95021334718942,137.20347420163205
Deaths,Finland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2019,2603.439720394421,2838.269180712504,2340.7199216143877
Deaths,Sweden,Both,All ages,Motor vehicle road injuries,Number,2020,134.70228329399723,141.60129362349903,127.44729827335703
Deaths,Switzerland,Both,All ages,Cardiovascular diseases,Number,2020,21439.907630207195,23527.72705630611,17466.660425764876
Deaths,Switzerland,Both,All ages,Road injuries,Number,2020,233.76923118321872,247.35346774123315,217.21763819761597
Deaths,United Kingdom,Both,All ages,Liver cancer due to alcohol use,Number,2020,2446.7784466273583,2786.2339395541335,2164.3077906299313
Deaths,United Kingdom,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,38517.95672795127,40184.34292152096,35305.55666063735
Deaths,United Kingdom,Both,All ages,Road injuries,Number,2018,1757.5013817209317,1791.4781428030115,1700.8759624843128
Deaths,United Kingdom,Both,All ages,Motor vehicle road injuries,Number,2018,790.5563605416769,805.7474071540016,766.29883007996
Deaths,Israel,Both,All ages,Road injuries,Number,2015,452.23852494761604,470.41537573488336,431.69209704096585
Deaths,Israel,Both,All ages,Motor vehicle road injuries,Number,2015,194.88749472407443,203.08340232824744,186.84224851273544
Deaths,Chile,Both,All ages,Road injuries,Number,2020,2017.2329236116702,2102.359798309707,1926.3227960150516
Deaths,Chile,Both,All ages,Motor vehicle road injuries,Number,2020,820.688664868701,862.0893334317482,780.2073546902935
Deaths,Canada,Both,All ages,Alcohol use disorders,Number,2020,1351.182537572517,1408.0226500459648,1290.9469232272402
Deaths,Canada,Both,All ages,Opioid use disorders,Number,2020,2784.2025863962376,3016.4410804774643,2559.2074476794937
Deaths,Canada,Both,All ages,Diabetes mellitus,Number,2020,6411.477216286633,6949.183717071465,5698.673226230017
Deaths,Canada,Both,All ages,Self-harm,Number,2020,4770.569291962207,5002.239343742822,4542.028137290894
Deaths,Canada,Both,All ages,Police conflict and executions,Number,2020,7.959867922369958,12.998328296136588,5.022579439639169
Deaths,United States of America,Both,All ages,Self-harm,Number,2020,50982.047075044364,52264.564545196015,49523.60985771448
Deaths,Mexico,Both,All ages,Alcohol use disorders,Number,2019,3164.022136048555,3250.0005074948353,3071.3129984870916
Deaths,Mexico,Both,All ages,Opioid use disorders,Number,2019,114.19231020269082,122.63355173971401,106.43049203159946
Deaths,Ireland,Both,All ages,Liver cancer due to alcohol use,Number,2015,80.91336575558978,104.01884433261941,60.555040309551714
Deaths,Ireland,Both,All ages,Alcohol use disorders,Number,2015,79.42643793708008,84.4886819613242,75.31614005232868
Deaths,Ireland,Both,All ages,Opioid use disorders,Number,2015,124.0756939462628,133.77259917173285,116.40097953467729
Deaths,Mexico,Both,All ages,Alcohol use disorders,Number,2021,3333.5863686930306,3899.291479973168,2841.7886312107807
Deaths,Mexico,Both,All ages,Opioid use disorders,Number,2021,123.99959172608416,143.76749283557382,106.79340627418607
Deaths,New Zealand,Both,All ages,Road injuries,Number,2017,400.7251152169233,414.8635015959216,384.30098227604213
Deaths,New Zealand,Both,All ages,Motor vehicle road injuries,Number,2017,281.43279516196736,292.0806587634376,270.04852114776406
Deaths,Denmark,Both,All ages,Motor vehicle road injuries,Number,2019,96.31627832767664,101.7357709850801,90.92439060473359
Deaths,Turkey,Both,All ages,Alcohol use disorders,Number,2002,139.37978086203458,175.58443266250268,104.5855032352571
Deaths,Turkey,Both,All ages,Opioid use disorders,Number,2002,163.24798919063028,194.91809807806382,132.85254625189205
Deaths,Turkey,Both,All ages,Cardiovascular diseases,Number,2002,123313.46376289471,135928.551940125,110298.39186435078
Deaths,Mexico,Both,All ages,Self-harm,Number,2002,4674.860089626973,4795.719195770307,4552.775570495256
Deaths,Turkey,Both,All ages,Liver cancer due to alcohol use,Number,2018,375.45819629811206,558.5441482661357,249.82164162546812
Deaths,Turkey,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2018,30243.35364911976,35892.39303612347,25479.562926920462
Deaths,Sweden,Both,All ages,Road injuries,Number,2009,403.1384077999769,417.9273629695684,385.7842958623976
Deaths,Estonia,Both,All ages,Alcohol use disorders,Number,1998,302.5914201347302,318.6712292438807,286.67365847285635
Deaths,France,Both,All ages,Self-harm,Number,1998,12901.487822899511,13382.097137441295,12462.224898275297
Deaths,Slovakia,Both,All ages,Liver cancer due to alcohol use,Number,2009,140.408373256498,177.5843832696528,104.72559905957058
Deaths,Slovakia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2009,2392.6625011632436,2735.172379498932,2114.0482243650977
Deaths,Portugal,Both,All ages,Cardiovascular diseases,Number,2014,32140.633381753098,34304.27218448704,27651.140027497597
Deaths,Austria,Both,All ages,Road injuries,Number,1999,966.5313199720925,993.6733630761174,934.9738503481614
Deaths,Austria,Both,All ages,Motor vehicle road injuries,Number,1999,528.1110166525101,544.9090322283997,511.33643312590567
Deaths,Japan,Both,All ages,Cardiovascular diseases,Number,2009,311432.41532085283,340201.72807995696,259109.5537592518
Deaths,Denmark,Both,All ages,Police conflict and executions,Number,2009,0.13773489162092412,0.19077226592014965,0.10333639710844243
Deaths,Hungary,Both,All ages,Motor vehicle road injuries,Number,2015,368.1933338070953,388.66566611229183,347.8313365755425
Deaths,Czechia,Both,All ages,Police conflict and executions,Number,2012,0.10953546936397382,0.17659585248888188,0.07331682806371448
Deaths,Netherlands,Both,All ages,Police conflict and executions,Number,2012,1.1000462144980419,1.538382253383415,0.7547241722123438
